operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
h_Gates_t3,0,583,0.00021299199759960174,1189085184,0.0011329530843224276,0.0006349696746354994,0.0003185860612575364,0.00017939734842939173,4,640,576,448,3
Gates_t3,0,583,0.00033792001008987427,1321205760,0.001208738198984471,0.0006771372083704819,0.00034007895095183177,0.00019152203966215728,4,640,576,448,3
Activations_t3,0,583,0.0001884160041809082,1032192,0.0012848009256410352,0.0007200561315912068,0.00036126595567920194,0.00020347883837062633,4,640,576,448,3
Cell Update_t3,0,583,0.00020787200331687927,516096,0.001360628518587159,0.0007622222764460673,0.00038279858346084404,0.00021560765868024745,4,640,576,448,3
Hidden Update_t3,0,583,0.00019456000626087187,516096,0.0014345310832893548,0.0008031225869409298,0.00040389537089381526,0.0002275131254546096,4,640,576,448,3
h_Gates_t0,0,583,0.00017100800573825837,1468006400,3.767626181173143e-06,3.3058359747428767e-06,3.414655509494102e-07,1.2032465548085624e-07,4,640,640,448,0
Gates_t0,0,583,0.0004044800102710724,1468006400,7.777010968784196e-05,4.4208646468035795e-05,2.1512284154258723e-05,1.2049179065547445e-05,4,640,640,448,0
Activations_t0,0,583,0.00022220799326896668,1146880,0.00015302173520704692,8.638312465691911e-05,4.2680080255147815e-05,2.395853029497999e-05,4,640,640,448,0
Cell Update_t0,0,583,0.00020787200331687927,573440,0.00022714430927245674,0.0001272609351445908,6.393118531157482e-05,3.59521888162911e-05,4,640,640,448,0
Hidden Update_t0,0,583,0.00019353599846363067,573440,0.00030469068348179225,0.00017144041492755946,8.526398460002166e-05,4.798628395421113e-05,4,640,640,448,0
h_Gates_t1,0,583,0.00022732800245285034,1468006400,0.0003787745506481614,0.00021230183650544632,0.00010651233465424487,5.9960379488470245e-05,4,640,640,448,1
Gates_t1,0,583,0.00032767999172210693,1468006400,0.0004542302837745885,0.0002544452035557754,0.00012786749118279955,7.191758903601355e-05,4,640,640,448,1
Activations_t1,0,583,0.0001955839991569519,1146880,0.0005318553153074448,0.0002986360722339043,0.000149243126894405,8.39761161791355e-05,4,640,640,448,1
Cell Update_t1,0,583,0.00019865599274635314,573440,0.0006059380792823548,0.00033954971608096685,0.0001704513952498956,9.593696795149233e-05,4,640,640,448,1
Hidden Update_t1,0,583,0.00019353599846363067,573440,0.000681423405003267,0.0003817230831586471,0.000191757560350371,0.0001079427614942489,4,640,640,448,1
h_Gates_t2,0,583,0.0002027519941329956,1468006400,0.0007591149776817604,0.0004259317296266829,0.00021324036253659792,0.00011994288551847953,4,640,640,448,2
Gates_t2,0,583,0.00033484798669815064,1468006400,0.0008332668308197251,0.00046683676235304006,0.00023452563289813426,0.0001319044355685508,4,640,640,448,2
Activations_t2,0,583,0.00020582400262355804,1146880,0.0009087729353637559,0.0005089920738576836,0.00025584881523444195,0.00014393204627163032,4,640,640,448,2
Cell Update_t2,0,583,0.00019968000054359437,573440,0.0009863140239087151,0.0005532157203482768,0.00027714982671968313,0.000155948476840755,4,640,640,448,2
Hidden Update_t2,0,583,0.00019046400487422944,573440,0.0010604265598378529,0.0005941065863979134,0.0002984010801095633,0.00016791889333037606,4,640,640,448,2
h_Gates_t3,0,583,0.0002170879989862442,1468006400,0.0011358511696505278,0.0006362874534708851,0.00031966664656644765,0.00017989706961319484,4,640,640,448,3
Gates_t3,0,583,0.00032767999172210693,1468006400,0.0012132450918407051,0.00068047221104095,0.0003408983229962158,0.00019187455780353914,4,640,640,448,3
Activations_t3,0,583,0.0001966080069541931,1146880,0.0012874625029118381,0.0007213897437736705,0.0003622052683750921,0.00020386749076307527,4,640,640,448,3
Cell Update_t3,0,583,0.00019968000054359437,573440,0.0013628038445128116,0.0007635497775062561,0.00038341631673280765,0.0002158377502737477,4,640,640,448,3
Hidden Update_t3,0,583,0.00019353599846363067,573440,0.0014405733780036127,0.0008077492573015377,0.0004048937661369767,0.00022793035456509828,4,640,640,448,3
h_Gates_t0,0,583,0.00022732800245285034,16777216,1.8577411996294434e-06,1.2555565618299624e-06,4.3215340127765456e-07,1.7003123652182648e-07,4,64,64,512,0
Gates_t0,0,583,0.00035942399501800537,16777216,7.997542783400561e-05,4.546392526805221e-05,2.2122625753642766e-05,1.2388876812310633e-05,4,64,64,512,0
Activations_t0,0,583,0.0002037760019302368,131072,0.00015416151467789646,8.635673576051772e-05,4.3398393885354936e-05,2.440638503202379e-05,4,64,64,512,0
Cell Update_t0,0,583,0.00019968000054359437,65536,0.0002329693587382816,0.0001317792720918476,6.474346262806165e-05,3.644662401837236e-05,4,64,64,512,0
Hidden Update_t0,0,583,0.00019353599846363067,65536,0.00030726964156664127,0.0001726668048114277,8.611794583874774e-05,4.8484890916465844e-05,4,64,64,512,0
h_Gates_t1,0,583,0.00021503999829292298,16777216,0.00038151176021079705,0.00021357239308983367,0.00010742869705399928,6.051067006696414e-05,4,64,64,512,1
Gates_t1,0,583,0.00032256001234054563,16777216,0.0004604703531593305,0.000259017151662988,0.0001288542691944422,7.259893230190032e-05,4,64,64,512,1
Activations_t1,0,583,0.00021401600539684294,131072,0.0005349133936012123,0.0002999349621788383,0.00015031852858805872,8.465990283431538e-05,4,64,64,512,1
Cell Update_t1,0,583,0.00019763199985027314,65536,0.0006091406922235399,0.0003408463837928366,0.0001716188620172008,9.667544641350256e-05,4,64,64,512,1
Hidden Update_t1,0,583,0.0001884160041809082,65536,0.0006879350323004782,0.00038625669789027484,0.00019297125048798637,0.00010870708392221712,4,64,64,512,1
h_Gates_t2,0,583,0.00020582400262355804,16777216,0.0007622698247059244,0.0004271506195010488,0.00021435350259377435,0.00012076570261110131,4,64,64,512,2
Gates_t2,0,583,0.00030720001459121706,16777216,0.0008361832520943085,0.0004680745411356213,0.00023544891252564627,0.00013265979843304107,4,64,64,512,2
Activations_t2,0,583,0.0001955839991569519,131072,0.0009111677082363993,0.0005102151303972846,0.00025646364961520035,0.00014448892822391441,4,64,64,512,2
Cell Update_t2,0,583,0.0002908160090446472,65536,0.0009887949587489078,0.0005543865546293603,0.00027785673061853956,0.00015655167350100795,4,64,64,512,2
Hidden Update_t2,0,583,0.00024371199309825898,65536,0.0010632635382966705,0.0005953163095888669,0.0002993166288975564,0.00016863059981024711,4,64,64,512,2
h_Gates_t3,0,583,0.00027136000990867615,16777216,0.0011419858540913461,0.0006406935681120274,0.0003206483304073488,0.0001806439555719698,4,64,64,512,3
Gates_t3,0,583,0.00034201601147651673,16777216,0.0012160646977375563,0.0006815547119174425,0.0003419163929773393,0.0001925935928427743,4,64,64,512,3
Activations_t3,0,583,0.0002099200040102005,131072,0.0012903076624124707,0.0007224250223885065,0.00036327158728370265,0.0002046110527402614,4,64,64,512,3
Cell Update_t3,0,583,0.00020070399343967437,65536,0.00136904993088551,0.0007678892254290304,0.0003845519412524166,0.0002166087642040629,4,64,64,512,3
Hidden Update_t3,0,583,0.00019865599274635314,65536,0.0014437406289096505,0.0008087723136931402,0.0004061998605151846,0.0002287684547013257,4,64,64,512,3
h_Gates_t0,0,583,0.0002385919988155365,67108864,4.816338560222885e-07,0.0,3.6401362454516195e-07,1.1762023147712648e-07,4,64,128,512,0
Gates_t0,0,583,0.0003461120128631592,33554432,7.460259623582466e-05,4.090697716563341e-05,2.161379673546772e-05,1.2081822334723538e-05,4,64,128,512,0
Activations_t0,0,583,0.00019456000626087187,262144,0.00015357916759230184,8.63481246291542e-05,4.30541561099642e-05,2.4176886853183457e-05,4,64,128,512,0
Cell Update_t0,0,583,0.0002027519941329956,131072,0.00022842695296692108,0.00012722982400603655,6.478108238037843e-05,3.6416046580506133e-05,4,64,128,512,0
Hidden Update_t0,0,583,0.00019456000626087187,131072,0.0003049234200334333,0.00017016013612902725,8.632120377912757e-05,4.8442080125278504e-05,4,64,128,512,0
h_Gates_t1,0,583,0.00020582400262355804,67108864,0.00038196358279626516,0.00021356767085478623,0.00010782438820388512,6.057152373759383e-05,4,64,128,512,1
Gates_t1,0,583,0.00032358399033546447,33554432,0.0004561145882727971,0.0002544435368854181,0.00012910814967532526,7.256290171205378e-05,4,64,128,512,1
Activations_t1,0,583,0.0002027519941329956,262144,0.000535041895578781,0.00029989107324368547,0.00015050985151889365,8.464097081620197e-05,4,64,128,512,1
Cell Update_t1,0,583,0.00021606400609016418,131072,0.000609442259748746,0.00034079943930720447,0.0001719662106284131,9.667660981312852e-05,4,64,128,512,1
Hidden Update_t1,0,583,0.00020172800123691558,131072,0.0006838040401242706,0.000381703083135676,0.00019335675274083364,0.00010874420424776105,4,64,128,512,1
h_Gates_t2,0,583,0.0002252800017595291,67108864,0.0007625367202838901,0.0004271553417183327,0.00021463350837333528,0.00012074787019222218,4,64,128,512,2
Gates_t2,0,583,0.00032972800731658934,33554432,0.0008367801778217189,0.0004680637077818517,0.00023595595293127852,0.00013276051710858875,4,64,128,512,2
Activations_t2,0,583,0.00019865599274635314,262144,0.0009110501552203045,0.0005089481849331889,0.00025729963611732104,0.00014480233416979465,4,64,128,512,2
Cell Update_t2,0,583,0.00020684799551963807,131072,0.000989930738280625,0.0005543934990619448,0.00027868955545146644,0.00015684768376721377,4,64,128,512,2
Hidden Update_t2,0,583,0.00019148799777030944,131072,0.0010641037868302475,0.000595289920674702,0.00029996597191702876,0.0001688478942385168,4,64,128,512,2
h_Gates_t3,0,583,0.00020479999482631684,67108864,0.0011382053008392738,0.0006361802311616316,0.00032119807640270184,0.00018082699327494047,4,64,128,512,3
Gates_t3,0,583,0.0003338240087032318,33554432,0.0012169107476434247,0.0006816166564007631,0.000342482274541157,0.0001928118167015046,4,64,128,512,3
Activations_t3,0,583,0.000187391996383667,262144,0.001291040049882295,0.0007225275224591599,0.00036372672959225985,0.00020478579783087534,4,64,128,512,3
Cell Update_t3,0,583,0.00020684799551963807,131072,0.0013652856741727573,0.0007634061662749048,0.00038506830194328344,0.00021681120595456928,4,64,128,512,3
Hidden Update_t3,0,583,0.00019456000626087187,131072,0.0014441650629347695,0.0008088459248511981,0.00040644694710174033,0.0002288721909818312,4,64,128,512,3
h_Gates_t0,0,583,0.0002314240038394928,150994944,5.317495924435703e-07,0.0,4.092456051749127e-07,1.2250398726865765e-07,4,64,192,512,0
Gates_t0,0,583,0.00034508800506591797,50331648,7.456263388315534e-05,4.090225494124411e-05,2.1601505336744237e-05,1.2058873605166994e-05,4,64,192,512,0
Activations_t0,0,583,0.00019456000626087187,393216,0.0001520199934964054,8.505784581913645e-05,4.292791323118848e-05,2.4034234446080477e-05,4,64,192,512,0
Cell Update_t0,0,583,0.00020787200331687927,196608,0.00022782587348513667,0.00012723232400801976,6.445127628320127e-05,3.614227319391565e-05,4,64,192,512,0
Hidden Update_t0,0,583,0.00019046400487422944,196608,0.0003019676492785214,0.0001681326345064349,8.570288995114576e-05,4.813212482094075e-05,4,64,192,512,0
h_Gates_t1,0,583,0.00021401600539684294,150994944,0.0003806244820344182,0.00021357905975349922,0.00010693184971207609,6.0113572568842936e-05,4,64,192,512,1
Gates_t1,0,583,0.0003256320059299469,50331648,0.00045492033275657364,0.00025447714802240284,0.00012829864013882628,7.214454459534455e-05,4,64,192,512,1
Activations_t1,0,583,0.0001955839991569519,393216,0.0005291294648407422,0.00029537690296166375,0.00014960395773862614,8.414860414045235e-05,4,64,192,512,1
Cell Update_t1,0,583,0.00020889599621295928,196608,0.0006077842813230138,0.0003408358282221968,0.00017083535889039943,9.611309421041755e-05,4,64,192,512,1
Hidden Update_t1,0,583,0.00018432000279426574,196608,0.0006820247071038278,0.00038172169426786695,0.0001921572867812603,0.00010814572605470052,4,64,192,512,1
h_Gates_t2,0,583,0.00021401600539684294,150994944,0.0007564167665076171,0.00042262589365549275,0.0002135775564174637,0.00012021331643466066,4,64,192,512,2
Gates_t2,0,583,0.00032358399033546447,50331648,0.000835258832464294,0.0004680753744565891,0.000234921574325999,0.0001322618836817058,4,64,192,512,2
Activations_t2,0,583,0.0001894399970769882,393216,0.0009094842227080947,0.0005089659627302012,0.000256243671661438,0.00014427458831645543,4,64,192,512,2
Cell Update_t2,0,583,0.00020787200331687927,196608,0.0009836798103072778,0.0005498659954419338,0.0002775388809198153,0.00015627493394552853,4,64,192,512,2
Hidden Update_t2,0,583,0.00019353599846363067,196608,0.0010625120749650368,0.0005952974206806516,0.0002988958721720607,0.0001683187821123245,4,64,192,512,2
h_Gates_t3,0,583,0.00020787200331687927,150994944,0.0011367905211784458,0.0006362191200821599,0.0003202307864622004,0.00018034061463408562,4,64,192,512,3
Gates_t3,0,583,0.00032051199674606323,50331648,0.001211051877919902,0.0006770880416695491,0.00034159586022091196,0.00019236797602944117,4,64,192,512,3
Activations_t3,0,583,0.00024371199309825898,393216,0.001289934579011127,0.0007225311335830042,0.0003629762220474092,0.00020442722338071377,4,64,192,512,3
Cell Update_t3,0,583,0.0002508800029754639,196608,0.0013643826442330713,0.0007634242218479415,0.00038443304310174266,0.00021652537928338754,4,64,192,512,3
Hidden Update_t3,0,583,0.00019353599846363067,196608,0.001440537464968417,0.0008063250895098406,0.00040571023956792983,0.00022850213589064694,4,64,192,512,3
h_Gates_t0,0,583,0.00026624000072479246,268435456,2.4946917881899966e-06,2.02444606145491e-06,3.5263805988651475e-07,1.1760766684857223e-07,4,64,256,512,0
Gates_t0,0,583,0.00040140798687934875,67108864,7.910793154927393e-05,4.541809187941226e-05,2.1585653935176155e-05,1.2104185734685522e-05,4,64,256,512,0
Activations_t0,0,583,0.0001894399970769882,524288,0.0001533681449415307,8.628840235758162e-05,4.292877767632895e-05,2.4150964907620155e-05,4,64,256,512,0
Cell Update_t0,0,583,0.0002099200040102005,262144,0.00022970364626260178,0.00012921704781376775,6.432468145970219e-05,3.6161916989131866e-05,4,64,256,512,0
Hidden Update_t0,0,583,0.0002027519941329956,262144,0.0003066137556676226,0.00017262486031199842,8.574818498738139e-05,4.8240710368242845e-05,4,64,256,512,0
h_Gates_t1,0,583,0.00021299199759960174,268435456,0.0003808659624118085,0.0002135335041444364,0.00010706500981860767,6.0267448448764455e-05,4,64,256,512,1
Gates_t1,0,583,0.00032256001234054563,67108864,0.0004572459695902791,0.00025643964958632637,0.00012846548221674865,7.234083778720411e-05,4,64,256,512,1
Activations_t1,0,583,0.0001966080069541931,524288,0.0005348330971008727,0.00029984662876358925,0.0001503154730300594,8.467099530722404e-05,4,64,256,512,1
Cell Update_t1,0,583,0.00023552000522613525,262144,0.0006110827659928596,0.0003427783297702547,0.0001716129200680025,9.669151615460251e-05,4,64,256,512,1
Hidden Update_t1,0,583,0.00018432000279426574,262144,0.0006881740028140477,0.000386154475581435,0.00019318247260140774,0.00010883705463120501,4,64,256,512,1
h_Gates_t2,0,583,0.00021503999829292298,268435456,0.000762586060861409,0.00042704284162553563,0.0002146272019794039,0.0001209160172564696,4,64,256,512,2
Gates_t2,0,583,0.00030924800038337706,67108864,0.0008402610346759218,0.0004712498214409777,0.0002360175532583348,0.00013299365997660937,4,64,256,512,2
Activations_t2,0,583,0.00021299199759960174,524288,0.0009158231402665077,0.0005133867995894548,0.00025743758567212637,0.00014499875500492663,4,64,256,512,2
Cell Update_t2,0,583,0.00022732800245285034,262144,0.0009923759052247751,0.0005563023894765706,0.00027896397094877637,0.0001571095447994283,4,64,256,512,2
Hidden Update_t2,0,583,0.000187391996383667,262144,0.0010693564465325902,0.0005997018686443312,0.00030044520063374734,0.00016920937725451192,4,64,256,512,2
h_Gates_t3,0,583,0.0002242559939622879,268435456,0.0011433910092493132,0.0006406024569258761,0.00032164116925717523,0.00018114738306626197,4,64,256,512,3
Gates_t3,0,583,0.00032153600454330446,67108864,0.0012196419130672963,0.000683527769037795,0.000342942087409006,0.00019317205662049554,4,64,256,512,3
Activations_t3,0,583,0.000187391996383667,524288,0.00129510663510219,0.0007257111361198554,0.0003642421327823622,0.0002051533661999727,4,64,256,512,3
Cell Update_t3,0,583,0.00020479999482631684,262144,0.00137068970609509,0.0007678578364966882,0.0003856308479488757,0.00021720102164952628,4,64,256,512,3
Hidden Update_t3,0,583,0.0001894399970769882,262144,0.0014469819642418697,0.000810779815285656,0.00040696572390565115,0.00022923642505056266,4,64,256,512,3
h_Gates_t0,0,583,0.00022015999257564545,419430400,5.510587837496391e-07,0.0,4.3242895705376816e-07,1.1862982669587092e-07,4,64,320,512,0
Gates_t0,0,583,0.0003532800078392029,83886080,7.684000737990284e-05,4.292753434498309e-05,2.1773870196859987e-05,1.213860283805977e-05,4,64,320,512,0
Activations_t0,0,583,0.00019763199985027314,655360,0.00015243107900759866,8.505284582582817e-05,4.318010704405968e-05,2.419812613771079e-05,4,64,320,512,0
Cell Update_t0,0,583,0.0002109439969062805,327680,0.00022795816574432173,0.00012720926843456937,6.452200550645382e-05,3.622689180329853e-05,4,64,320,512,0
Hidden Update_t0,0,583,0.00019456000626087187,327680,0.0003063217612102109,0.00017139569267854426,8.637025826281966e-05,4.855581026884694e-05,4,64,320,512,0
h_Gates_t1,0,583,0.00023244799673557281,419430400,0.00038180907269820227,0.00021356933752869622,0.00010767679669692644,6.0562938472579556e-05,4,64,320,512,1
Gates_t1,0,583,0.0003338240087032318,83886080,0.0004583741665925535,0.0002565135385488304,0.00012917749306413408,7.268313497958898e-05,4,64,320,512,1
Activations_t1,0,583,0.00019148799777030944,655360,0.0005342263008002297,0.0002986927389585503,0.0001507017847279992,8.48317771136802e-05,4,64,320,512,1
Cell Update_t1,0,583,0.0002099200040102005,327680,0.000609837972760797,0.00034084971713355117,0.0001720981035117069,9.6890152115539e-05,4,64,320,512,1
Hidden Update_t1,0,583,0.00019456000626087187,327680,0.0006875126698579399,0.0003850361413633152,0.00019350978230770095,0.00010896674618692373,4,64,320,512,1
h_Gates_t2,0,583,0.0002099200040102005,419430400,0.0007631064293268495,0.0004271731195260031,0.00021492166443719263,0.00012101164536365374,4,64,320,512,2
Gates_t2,0,583,0.00035020801424980166,83886080,0.0008403066162381991,0.0004700867649631846,0.00023689843201859379,0.00013332141925642075,4,64,320,512,2
Activations_t2,0,583,0.00019046400487422944,655360,0.0009171220502290278,0.0005135034663652505,0.0002582646293893161,0.00014535395447446122,4,64,320,512,2
Cell Update_t2,0,583,0.00020889599621295928,327680,0.0009911711922678207,0.0005543971101928946,0.00027947057913184185,0.00015730350294308417,4,64,320,512,2
Hidden Update_t2,0,583,0.00019251200556755067,327680,0.0010674295964238827,0.0005972815889450089,0.00030081469870712335,0.00016933330877175027,4,64,320,512,2
h_Gates_t3,0,583,0.00020582400262355804,419430400,0.0011428573378615625,0.0006394219004377533,0.0003220916621175674,0.00018134377530624172,4,64,320,512,3
Gates_t3,0,583,0.0003256320059299469,83886080,0.001220439355983825,0.000683569435746989,0.0003434891509022115,0.00019338076933462424,4,64,320,512,3
Activations_t3,0,583,0.00019763199985027314,655360,0.0012961466847057933,0.0007256983583445731,0.00036499231393806453,0.00020545601242315557,4,64,320,512,3
Cell Update_t3,0,583,0.00020787200331687927,327680,0.0013716828127730786,0.0007678428365061052,0.00038633609434640843,0.00021750388192056486,4,64,320,512,3
Hidden Update_t3,0,583,0.00018432000279426574,327680,0.001448020799184694,0.000810753704165279,0.000407704096996352,0.00022956299802306295,4,64,320,512,3
h_Gates_t0,0,583,0.0002242559939622879,603979776,1.7339722641986091e-06,1.264167675429917e-06,3.408936060465134e-07,1.2891098272217886e-07,4,64,384,512,0
Gates_t0,0,583,0.0005160959959030152,100663296,7.598397994311459e-05,4.217642262815957e-05,2.167771067548667e-05,1.2129846639468341e-05,4,64,384,512,0
Activations_t0,0,583,0.00022323200106620788,786432,0.00015382368014866914,8.635006907553588e-05,4.324467792904581e-05,2.422893314408743e-05,4,64,384,512,0
Cell Update_t0,0,583,0.00022630399465560914,393216,0.00022940682008487225,0.0001285273250424268,6.461577030368419e-05,3.6263724738761234e-05,4,64,384,512,0
Hidden Update_t0,0,583,0.000187391996383667,393216,0.000305092715526036,0.0001706831920991192,8.606219468303318e-05,4.8347328743883633e-05,4,64,384,512,0
h_Gates_t1,0,583,0.00021913599967956544,603979776,0.00038343075235395326,0.00021483906076014136,0.00010791096910648355,6.0680722487328314e-05,4,64,384,512,1
Gates_t1,0,583,0.00032256001234054563,100663296,0.00045777522089529457,0.00025573326014338704,0.00012930094316289213,7.274101758901535e-05,4,64,384,512,1
Activations_t1,0,583,0.0002170879989862442,786432,0.0005355300185396865,0.0002998816287949069,0.00015081070120401968,8.483768854075996e-05,4,64,384,512,1
Cell Update_t1,0,583,0.00020684799551963807,393216,0.0006111684588965603,0.00034203305139968165,0.0001722219561107862,9.691345138609247e-05,4,64,384,512,1
Hidden Update_t1,0,583,0.00019353599846363067,393216,0.0006888326723358721,0.00038619892006863665,0.00019363427490729467,0.00010899947735994075,4,64,384,512,1
h_Gates_t2,0,583,0.00021196800470352174,603979776,0.0007645053389798884,0.0004283839538139489,0.00021504578425870884,0.00012107560090723067,4,64,384,512,2
Gates_t2,0,583,0.00032153600454330446,100663296,0.0008417071832749832,0.0004713562104186053,0.00023692987621041356,0.0001334210966459643,4,64,384,512,2
Activations_t2,0,583,0.00022015999257564545,786432,0.000918710734974789,0.0005147929118365369,0.0002584099447833464,0.00014550787835490572,4,64,384,512,2
Cell Update_t2,0,583,0.00020172800123691558,393216,0.0009931825917011555,0.0005557043334434297,0.000279868554727997,0.00015760970352972868,4,64,384,512,2
Hidden Update_t2,0,583,0.00019353599846363067,393216,0.0010695310242111906,0.0005986740900496557,0.0003012248043129835,0.00016963212984855142,4,64,384,512,2
h_Gates_t3,0,583,0.00021401600539684294,603979776,0.0011465215757986114,0.0006420649580967108,0.00032270612760913926,0.0001817504900927614,4,64,384,512,3
Gates_t3,0,583,0.0003389439880847931,100663296,0.0012207895230252274,0.0006829763797142618,0.0003440281527223015,0.0001937849905886641,4,64,384,512,3
Activations_t3,0,583,0.00020070399343967437,786432,0.001298569240684823,0.0007271564150563847,0.00036550768712813493,0.00020590513850030336,4,64,384,512,3
Cell Update_t3,0,583,0.00021606400609016418,393216,0.0013741106627606183,0.0007693600599267825,0.00038685448948334346,0.0002178961133504924,4,64,384,512,3
Hidden Update_t3,0,583,0.00019251200556755067,393216,0.0014505449629999933,0.0008122812053805717,0.0004082790955119032,0.00022998466210751858,4,64,384,512,3
h_Gates_t0,0,583,0.0002242559939622879,822083584,2.507948843455949e-06,2.021112720740348e-06,3.641708468914151e-07,1.2266527582418605e-07,4,64,448,512,0
Gates_t0,0,583,0.00036556801199913024,117440512,7.673000895244719e-05,4.29164232222945e-05,2.1664016775644473e-05,1.214956895450822e-05,4,64,448,512,0
Activations_t0,0,583,0.0001966080069541931,917504,0.00015345783536593156,8.631368016054353e-05,4.298141382954625e-05,2.4162741375841797e-05,4,64,448,512,0
Cell Update_t0,0,583,0.00021196800470352174,458752,0.00023029695006247255,0.00012924232561672966,6.46606756173878e-05,3.639394882835511e-05,4,64,448,512,0
Hidden Update_t0,0,583,0.0001955839991569519,458752,0.00030725260454069056,0.00017263874922690547,8.613687029833048e-05,4.847698501545463e-05,4,64,448,512,0
h_Gates_t1,0,583,0.00020787200331687927,822083584,0.0003836163417582707,0.00021555739466450063,0.00010752487379760839,6.05340732961617e-05,4,64,448,512,1
Gates_t1,0,583,0.0003256320059299469,117440512,0.0004580047636595837,0.00025644103848776467,0.00012894398648843897,7.261973868338008e-05,4,64,448,512,1
Activations_t1,0,583,0.00019456000626087187,917504,0.000534978013786637,0.00029982801763850375,0.0001504221475598453,8.472784858828798e-05,4,64,448,512,1
Cell Update_t1,0,583,0.00019763199985027314,458752,0.0006117722138745417,0.0003427688853250288,0.00017205893320259256,9.694439534692035e-05,4,64,448,512,1
Hidden Update_t1,0,583,0.00019865599274635314,458752,0.0006893291264566899,0.00038620364229302595,0.00019390203206594465,0.0001092234520977193,4,64,448,512,1
h_Gates_t2,0,583,0.0002037760019302368,822083584,0.0007658286173877715,0.0004290933988322365,0.0002153948578713042,0.00012134036068423083,4,64,448,512,2
Gates_t2,0,583,0.00033792001008987427,117440512,0.0008415001119994647,0.00047125259922253804,0.00023682774112870723,0.00013341977164821952,4,64,448,512,2
Activations_t2,0,583,0.00021503999829292298,917504,0.0009193760103472094,0.0005154173567767373,0.00025839849727418707,0.00014556015629628514,4,64,448,512,2
Cell Update_t2,0,583,0.00020684799551963807,458752,0.000995110506673125,0.0005575648904958541,0.000279878383346973,0.00015766723283029794,4,64,448,512,2
Hidden Update_t2,0,583,0.00018534399569034577,458752,0.0010709420160350822,0.0005997296464563817,0.0003014045269567611,0.00016980784262193957,4,64,448,512,2
h_Gates_t3,0,583,0.00020684799551963807,822083584,0.0011476088269753116,0.0006426335696652075,0.0003230033750691603,0.00018197188224094413,4,64,448,512,3
Gates_t3,0,583,0.00033792001008987427,117440512,0.0012246631111416182,0.0006860480488377618,0.0003445255767313502,0.0001940894855725064,4,64,448,512,3
Activations_t3,0,583,0.00019251200556755067,917504,0.0013011373626196224,0.00072894058315498,0.0003660041322475164,0.00020619264721712634,4,64,448,512,3
Cell Update_t3,0,583,0.00021401600539684294,458752,0.0013768189788277668,0.0007710953391004693,0.000387465408027636,0.0002182582316996618,4,64,448,512,3
Hidden Update_t3,0,583,0.00018432000279426574,458752,0.0014524181955450858,0.000813221761685412,0.00040887965099234945,0.00023031678286732473,4,64,448,512,3
h_Gates_t0,0,583,0.0002109439969062805,1073741824,2.632525683127772e-06,2.025557179763382e-06,3.976405958863033e-07,2.0932790747808648e-07,4,64,512,512,0
Gates_t0,0,583,0.0003840000033378601,134217728,7.67269693759574e-05,4.288503430416313e-05,2.167604484082028e-05,1.2165890230974002e-05,4,64,512,512,0
Activations_t0,0,583,0.0001894399970769882,1048576,0.00015231242059565272,8.502451246172882e-05,4.307502140443037e-05,2.421288672949354e-05,4,64,512,512,0
Cell Update_t0,0,583,0.00021503999829292298,524288,0.00022998735834552547,0.0001291784366763693,6.452707856606336e-05,3.62818431030928e-05,4,64,512,512,0
Hidden Update_t0,0,583,0.00020684799551963807,524288,0.000305783017197913,0.00017132624817151054,8.605414606548296e-05,4.840262296091953e-05,4,64,512,512,0
h_Gates_t1,0,583,0.0002867200076580048,1073741824,0.0003840814994299273,0.00021546378348347162,0.00010790421715663537,6.071349878982036e-05,4,64,512,512,1
Gates_t1,0,583,0.0003553279936313629,134217728,0.0004598138350269686,0.00025760659497819915,0.00012938616767551453,7.282107237325493e-05,4,64,512,512,1
Activations_t1,0,585,0.000992255985736847,1048576,0.0005341118859403912,0.0002984907943464066,0.0001507493639327246,8.487172766126013e-05,4,64,512,512,1
Cell Update_t1,0,585,0.00022630399465560914,524288,0.0006118104591276287,0.00034264194077948673,0.00017223075500671405,9.693776334142793e-05,4,64,512,512,1
Hidden Update_t1,0,585,0.00019148799777030944,524288,0.0006873365585625723,0.0003848000300621379,0.00019356260457217833,0.00010897392392825609,4,64,512,512,1
h_Gates_t2,0,585,0.00023756800591945648,1073741824,0.0007629268007844543,0.0004269322859933311,0.00021495152334996895,0.0001210429914411543,4,64,512,512,2
Gates_t2,0,585,0.00032153600454330446,134217728,0.0008394301800342121,0.00046982009807905456,0.00023644345943239428,0.0001331666225227633,4,64,512,512,2
Activations_t2,0,585,0.0002099200040102005,1048576,0.0009153565260340097,0.0005119676317946187,0.00025805855283556403,0.00014533034140382708,4,64,512,512,2
Cell Update_t2,0,585,0.00020684799551963807,524288,0.0009930578051233316,0.0005561323893488179,0.0002795154333343885,0.0001574099824401253,4,64,512,512,2
Hidden Update_t2,0,585,0.00019046400487422944,524288,0.0010688317680729719,0.0005982804786199836,0.0003010534783425903,0.0001694978111103982,4,64,512,512,2
h_Gates_t3,0,585,0.00021503999829292298,1073741824,0.001146784109210902,0.0006424460695093615,0.00032265775951488725,0.00018168028018665348,4,64,512,512,3
