operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Gates_t2,100,76767,0.010918911933898925,754974720000,0.00028416306158047144,0.00019204682029894116,6.0155887291335995e-05,3.1960353990194314e-05,4,640,28800,5120,2
Activations_t2,9,76767,0.0037908480167388914,589824000,0.00030002227783833816,0.0002023551618819397,6.382130661255776e-05,3.384580934384071e-05,4,640,28800,5120,2
Cell Update_t2,2,76767,0.0032583680152893065,294912000,0.0003107577075387158,0.00020743322149741061,6.75733451697422e-05,3.575114087156302e-05,4,640,28800,5120,2
Hidden Update_t2,2,76767,0.0018595839738845825,294912000,0.0003265266540963559,0.00021726239603125919,7.147746801525884e-05,3.778679004983791e-05,4,640,28800,5120,2
h_Gates_t3,100,76767,0.33071307373046877,33973862400000,0.00034237922537481,0.00022704323718869546,7.547107037680738e-05,3.9864917809307196e-05,4,640,28800,5120,3
Gates_t3,50,76767,0.011131903648376466,754974720000,0.0003895469914293099,0.0002608935420447267,8.407563559378623e-05,4.457781379079702e-05,4,640,28800,5120,3
Activations_t3,50,76767,0.0037836799621582032,589824000,0.00040877649818593583,0.00027414883042808924,8.801232152091075e-05,4.6615346236935864e-05,4,640,28800,5120,3
Cell Update_t3,2,76767,0.003256319999694824,294912000,0.000424884450048887,0.0002843696719345701,9.189293406984111e-05,4.8621844044475826e-05,4,640,28800,5120,3
Hidden Update_t3,2,76767,0.0018800640106201173,294912000,0.00044111299890063106,0.0002942619020771531,9.605611656705176e-05,5.079498025642623e-05,4,640,28800,5120,3
h_Gates_t0,97,76767,0.35387698364257814,41943040000000,5.212015592098821e-07,0.0,3.871083652439919e-07,1.3409319396589014e-07,4,640,32000,5120,0
Gates_t0,79,76767,0.012166144371032715,838860800000,5.848058808409042e-05,4.366531271315921e-05,9.659224394044548e-06,5.156050976886664e-06,4,640,32000,5120,0
Activations_t0,8,76767,0.0038307840824127197,655360000,7.649587767126834e-05,5.5606155598297846e-05,1.367101371458311e-05,7.21870835838739e-06,4,640,32000,5120,0
Cell Update_t0,2,76767,0.0036218879222869875,327680000,9.262070561376947e-05,6.572838591978325e-05,1.7639381055940123e-05,9.25293863804611e-06,4,640,32000,5120,0
Hidden Update_t0,1,76767,0.0020459520816802977,327680000,0.00010353781745675498,7.075755661389849e-05,2.1514072766802388e-05,1.1266188076054114e-05,4,640,32000,5120,0
h_Gates_t1,100,76767,0.4213094482421875,41943040000000,0.00011905297111459241,8.067673120493168e-05,2.5201832383674877e-05,1.3174407525985864e-05,4,640,32000,5120,1
Gates_t1,60,76767,0.012733440399169921,838860800000,0.00018459129003816103,0.00013005788182596234,3.5606834874337724e-05,1.8926573337860984e-05,4,640,32000,5120,1
Activations_t1,2,76767,0.004178944110870361,655360000,0.0001981021766141649,0.00013797677705795763,3.929395476847449e-05,2.0831444787732796e-05,4,640,32000,5120,1
Cell Update_t1,2,76767,0.0036218879222869875,327680000,0.00021436705793558808,0.00014808400736399108,4.334121439516711e-05,2.29418361764299e-05,4,640,32000,5120,1
Hidden Update_t1,2,76767,0.002062335968017578,327680000,0.0002289515359092588,0.0001567231809396219,4.7244374739917154e-05,2.498398022971977e-05,4,640,32000,5120,1
h_Gates_t2,95,76767,0.41695437622070314,41943040000000,0.00024066249091860483,0.00016293596367944474,5.087539625584208e-05,2.6851130983318028e-05,4,640,32000,5120,2
Gates_t2,100,76767,0.012100607872009277,838860800000,0.0003111453953279772,0.00021478656072559943,6.28834347511549e-05,3.3475399851222886e-05,4,640,32000,5120,2
Activations_t2,17,76767,0.004205567836761475,655360000,0.00032723801943216897,0.00022533101360622254,6.65389496200073e-05,3.536805620593914e-05,4,640,32000,5120,2
Cell Update_t2,2,76767,0.0036065280437469482,327680000,0.0003434395342604829,0.00023557435513410496,7.046454776048292e-05,3.7400631365895e-05,4,640,32000,5120,2
Hidden Update_t2,2,76767,0.0020459520816802977,327680000,0.0003571887634803145,0.00024299991662601883,7.461340469067795e-05,3.957544216361771e-05,4,640,32000,5120,2
h_Gates_t3,99,76767,0.4185087890625,41943040000000,0.00037019258388658403,0.00025045825592684423,7.826728761378514e-05,4.1467040345954674e-05,4,640,32000,5120,3
Gates_t3,100,76767,0.012379136085510254,838860800000,0.0004385211870523006,0.00030230635295325214,8.88883049994793e-05,4.7326529099569164e-05,4,640,32000,5120,3
Activations_t3,14,76767,0.004190207958221436,655360000,0.00045039285648421556,0.0003082030243426459,9.28121148051908e-05,4.9377717336378847e-05,4,640,32000,5120,3
Cell Update_t3,4,76767,0.0036034560203552246,327680000,0.00046597400711912253,0.00031821803234777235,9.648515079917295e-05,5.127082397217724e-05,4,640,32000,5120,3
Hidden Update_t3,1,76767,0.0020500481128692626,327680000,0.00048194302181634845,0.0003281085958235508,0.00010052519264231678,5.330923335048088e-05,4,640,32000,5120,3
h_Gates_t0,0,76767,0.0035041279792785646,471859200000,5.766981787779694e-07,0.0,4.5538369764126785e-07,1.2131448113670156e-07,4,640,3200,5760,0
Gates_t0,2,76767,0.0016773120164871216,94371840000,1.6650819641951975e-05,1.0062508053465535e-05,4.400626853831753e-06,2.1876847346546867e-06,4,640,3200,5760,0
Activations_t0,1,76767,0.0005324800014495849,73728000,2.773494367148268e-05,1.4999178670649371e-05,8.503836803064324e-06,4.231928197768985e-06,4,640,3200,5760,0
Cell Update_t0,0,76767,0.0005294079780578613,36864000,4.367661386087109e-05,2.4743630916645998e-05,1.2633137884280991e-05,6.299845059944098e-06,4,640,3200,5760,0
Hidden Update_t0,0,76767,0.00034508800506591797,36864000,5.9286435048273795e-05,3.4456972016982945e-05,1.6508512095688918e-05,8.32095093560193e-06,4,640,3200,5760,0
h_Gates_t1,2,76767,0.003708928108215332,471859200000,7.489625146782711e-05,4.444170222583921e-05,2.0232195907968903e-05,1.0222353334018995e-05,4,640,3200,5760,1
Gates_t1,2,76767,0.0015851520299911498,94371840000,8.565466936283654e-05,4.9506984055369685e-05,2.4019230604257168e-05,1.2128454703209678e-05,4,640,3200,5760,1
Activations_t1,1,76767,0.0005324800014495849,73728000,0.00010141660938502639,5.936865861499996e-05,2.7888844533282935e-05,1.415910623674349e-05,4,640,3200,5760,1
Cell Update_t1,0,76767,0.0005263360142707824,36864000,0.00011707384243849496,6.908727750243315e-05,3.18025204419951e-05,1.6184044494066698e-05,4,640,3200,5760,1
Hidden Update_t1,0,76767,0.00037068799138069154,36864000,0.00012749039197654865,7.395228138662446e-05,3.545612336487789e-05,1.808198722504628e-05,4,640,3200,5760,1
h_Gates_t2,2,76767,0.0037017600536346437,471859200000,0.000142776605955445,8.365312248059809e-05,3.91397468673298e-05,1.9983736607517117e-05,4,640,3200,5760,2
Gates_t2,1,76767,0.0015820800065994263,94371840000,0.0001539305808069514,8.915701577194568e-05,4.2875832356194764e-05,2.1897732678810967e-05,4,640,3200,5760,2
Activations_t2,1,76767,0.0005550079941749573,73728000,0.00016998401704397247,9.910452373773637e-05,4.6904239745584886e-05,2.3975253560651215e-05,4,640,3200,5760,2
Cell Update_t2,0,76767,0.0005232639908790589,36864000,0.00018574502039689169,0.0001088500870842779,5.085979457669122e-05,2.6035138735922575e-05,4,640,3200,5760,2
Hidden Update_t2,0,76767,0.0003481599986553192,36864000,0.00020113031985716557,0.00011856509485497213,5.460367007179088e-05,2.796155493040257e-05,4,640,3200,5760,2
h_Gates_t3,0,76767,0.0037017600536346437,471859200000,0.0002116442108147171,0.0001234145431823208,5.8355882240225705e-05,2.9873785392170577e-05,4,640,3200,5760,3
Gates_t3,2,76767,0.0015800319910049439,94371840000,0.0002276430306167703,0.00013367871806124754,6.216894862400967e-05,3.179536393151308e-05,4,640,3200,5760,3
Activations_t3,0,76767,0.0005560320019721985,73728000,0.00024362220800010198,0.00014361344823043964,6.615033597578372e-05,3.3858423793878625e-05,4,640,3200,5760,3
Cell Update_t3,0,76767,0.0005457919836044312,36864000,0.0002541124868662205,0.00014849206324285547,6.984786532269333e-05,3.577255830067172e-05,4,640,3200,5760,3
Hidden Update_t3,0,76767,0.000347135990858078,36864000,0.00026948745470486355,0.00015821068213384137,7.359182970675168e-05,3.768494286427052e-05,4,640,3200,5760,3
h_Gates_t0,7,76767,0.013079551696777344,1887436800000,5.736566790902912e-07,0.0,4.5518480859194077e-07,1.1847187049835044e-07,4,640,6400,5760,0
Gates_t0,1,76767,0.0029562880992889404,188743680000,1.6331117142009942e-05,9.823063418679112e-06,4.352191259529049e-06,2.1558624638017797e-06,4,640,6400,5760,0
Activations_t0,1,76767,0.000942080020904541,147456000,2.8293783880844907e-05,1.607973509365479e-05,8.113032601533149e-06,4.101016185656966e-06,4,640,6400,5760,0
Cell Update_t0,0,76767,0.0009134079813957214,73728000,4.412638540579676e-05,2.5823354000920062e-05,1.2125266922428588e-05,6.177764482448111e-06,4,640,6400,5760,0
Hidden Update_t0,0,76767,0.0005591040253639222,73728000,5.988474478150942e-05,3.553363954367228e-05,1.6095015931557113e-05,8.256089306280028e-06,4,640,6400,5760,0
h_Gates_t1,0,76767,0.013991935729980469,1887436800000,7.038497217894273e-05,4.0394476759075815e-05,1.981660196438261e-05,1.017389345548431e-05,4,640,6400,5760,1
Gates_t1,8,76767,0.002925568103790283,188743680000,8.716356825855874e-05,5.150031897827034e-05,2.3559163291757973e-05,1.2104085988530433e-05,4,640,6400,5760,1
Activations_t1,0,76767,0.0009676799774169922,147456000,0.00010308721509882937,6.141449357954798e-05,2.750654700522069e-05,1.4166174514060703e-05,4,640,6400,5760,1
Cell Update_t1,0,76767,0.00092876797914505,73728000,0.0001136561672470581,6.632449750298974e-05,3.123013331742062e-05,1.6101536426647755e-05,4,640,6400,5760,1
Hidden Update_t1,0,76767,0.0005529599785804749,73728000,0.000129047007559504,7.602533859696337e-05,3.499774355372916e-05,1.8023925408811487e-05,4,640,6400,5760,1
h_Gates_t2,0,76767,0.013981696128845214,1887436800000,0.00014350504451411404,8.485312343964324e-05,3.8709504856469616e-05,1.9942416218001196e-05,4,640,6400,5760,2
Gates_t2,7,76767,0.0029081599712371827,188743680000,0.00015653396086451693,9.180396234143018e-05,4.2710566946204016e-05,2.2019431576882742e-05,4,640,6400,5760,2
Activations_t2,2,76767,0.000980992019176483,147456000,0.00017291134364430522,0.00010186869260664366,4.695275617328659e-05,2.4089894864374983e-05,4,640,6400,5760,2
Cell Update_t2,0,76767,0.0009144319891929626,73728000,0.00018835830078972282,0.00011167592267469217,5.067263859363444e-05,2.6009739521396216e-05,4,640,6400,5760,2
Hidden Update_t2,0,76767,0.000553983986377716,73728000,0.00020298671666886666,0.00012012620721435496,5.4736203233371646e-05,2.8124306221140063e-05,4,640,6400,5760,2
h_Gates_t3,7,76767,0.01397043228149414,1887436800000,0.00021521519548202436,0.00012625037878422063,5.875333672485366e-05,3.0211479972950086e-05,4,640,6400,5760,3
Gates_t3,7,76767,0.0029153280258178713,188743680000,0.00023234347501107795,0.00013727927649753724,6.277076299434671e-05,3.2293435519194016e-05,4,640,6400,5760,3
Activations_t3,1,76767,0.0009789440035820008,147456000,0.0002480577862817114,0.0001473156734057568,6.651187487612554e-05,3.423023799982909e-05,4,640,6400,5760,3
Cell Update_t3,0,76767,0.0009175040125846863,73728000,0.00025867264037859823,0.00015222678845105975,7.026768954744144e-05,3.617816238009708e-05,4,640,6400,5760,3
Hidden Update_t3,1,76767,0.0005550079941749573,73728000,0.0002744688117764999,0.00016194624067367158,7.42932238789783e-05,3.822934722385006e-05,4,640,6400,5760,3
h_Gates_t0,15,76767,0.029285375595092773,4246732800000,4.689995149114279e-07,0.0,3.41737217831109e-07,1.2726229708031888e-07,4,640,9600,5760,0
Gates_t0,2,76767,0.00430079984664917,283115520000,1.9255964136756337e-05,1.2709176829162061e-05,4.329232074490666e-06,2.2175552331036085e-06,4,640,9600,5760,0
Activations_t0,2,76767,0.001387519955635071,221184000,3.59707760021758e-05,2.296001836654682e-05,8.56539879675721e-06,4.445358838871775e-06,4,640,9600,5760,0
Cell Update_t0,1,76767,0.0013148159980773926,110592000,4.656359976597076e-05,2.7863355622770314e-05,1.2331008475908317e-05,6.369235667292134e-06,4,640,9600,5760,0
Hidden Update_t0,1,76767,0.0007690240144729614,110592000,6.49560155920866e-05,3.8867253316254846e-05,1.715661733639115e-05,8.93214493944061e-06,4,640,9600,5760,0
h_Gates_t1,0,76767,0.03170508766174317,4246732800000,7.986917481703343e-05,4.727531559822751e-05,2.1419104357492218e-05,1.1174754861313704e-05,4,640,9600,5760,1
Gates_t1,18,76767,0.004241407871246338,283115520000,9.806141098431577e-05,5.9756158915291735e-05,2.5182916812980898e-05,1.3122335256043144e-05,4,640,9600,5760,1
Activations_t1,1,76767,0.001435647964477539,221184000,0.00011421467441380483,6.979005583218623e-05,2.9200817527300256e-05,1.5223801054318355e-05,4,640,9600,5760,1
Cell Update_t1,1,76767,0.0013127679824829102,110592000,0.00013067372670754336,7.952534140187595e-05,3.3601592992361234e-05,1.754679231330619e-05,4,640,9600,5760,1
Hidden Update_t1,0,76767,0.0007710719704627991,110592000,0.00014170922775502066,8.442173420419863e-05,3.763569260852983e-05,1.9651800942292225e-05,4,640,9600,5760,1
h_Gates_t2,15,76767,0.031226879119873048,4246732800000,0.0001577568848413711,9.411174195150807e-05,4.1834867078977336e-05,2.1810275810885713e-05,4,640,9600,5760,2
Gates_t2,2,76767,0.004249599933624268,283115520000,0.00017754427096740075,0.00010725425246604914,4.618882139546983e-05,2.4101197105881792e-05,4,640,9600,5760,2
Activations_t2,1,76767,0.0014479360580444336,221184000,0.0001943716588620316,0.0001172573160239665,5.067571526275964e-05,2.643862757530549e-05,4,640,9600,5760,2
Cell Update_t2,1,76767,0.0013107199668884277,110592000,0.00021008533361522444,0.0001271403794902426,5.4534123349487054e-05,2.8410830775494806e-05,4,640,9600,5760,2
Hidden Update_t2,1,76767,0.0007720959782600402,110592000,0.0002206704885157762,0.00013204482785411642,5.82758755095494e-05,3.0349785152110405e-05,4,640,9600,5760,2
h_Gates_t3,0,76767,0.03138252830505371,4246732800000,0.00023649698894134634,0.00014175289117446255,6.231623957517196e-05,3.242785819171186e-05,4,640,9600,5760,3
Gates_t3,17,76767,0.004262911796569824,283115520000,0.0002553352139755261,0.00015449345692175598,6.632254000243313e-05,3.451921705133698e-05,4,640,9600,5760,3
Activations_t3,1,76767,0.0014540799856185913,221184000,0.0002714271106540446,0.0001644584648978764,7.036971490683667e-05,3.659893084933155e-05,4,640,9600,5760,3
Cell Update_t3,1,76767,0.0013127679824829102,110592000,0.00028213296797009903,0.00016942319108892434,7.414865848554605e-05,3.856111839562866e-05,4,640,9600,5760,3
Hidden Update_t3,0,76767,0.0007690240144729614,110592000,0.0002976145627143716,0.00017913958774684602,7.794697513530645e-05,4.052799983221915e-05,4,640,9600,5760,3
h_Gates_t0,30,76767,0.05702963256835938,7549747200000,1.7478911354375103e-06,1.2761121297444333e-06,3.532991715267733e-07,1.1847983416630366e-07,4,640,12800,5760,0
Gates_t0,30,76767,0.005610496044158936,377487360000,1.8478053461157466e-05,1.1911120640917261e-05,4.353738205209977e-06,2.21319461503023e-06,4,640,12800,5760,0
Activations_t0,3,76767,0.0017745920419692993,294912000,3.3600599318892674e-05,2.0921127845241472e-05,8.369201973134656e-06,4.310269500516549e-06,4,640,12800,5760,0
Cell Update_t0,2,76767,0.0017080320119857789,147456000,4.908328469816833e-05,3.072002457216172e-05,1.211024607707719e-05,6.253014048929424e-06,4,640,12800,5760,0
Hidden Update_t0,0,76767,0.0009881600141525269,147456000,6.498401788341513e-05,4.0471143485376615e-05,1.6150232920177435e-05,8.362641477861087e-06,4,640,12800,5760,0
h_Gates_t1,31,76767,0.06350950241088867,7549747200000,7.597688211640033e-05,4.5337258494981825e-05,2.0177843642263382e-05,1.046177997915513e-05,4,640,12800,5760,1
Gates_t1,3,76767,0.005563392162322998,377487360000,9.680314829266263e-05,5.9960325746288845e-05,2.427024163839924e-05,1.2572580907974546e-05,4,640,12800,5760,1
Activations_t1,1,76767,0.001879040002822876,294912000,0.00011254813288946853,6.996338930065349e-05,2.806123050452282e-05,1.452351308429223e-05,4,640,12800,5760,1
Cell Update_t1,1,76767,0.001695744037628174,147456000,0.0001245434534792295,7.622311653676661e-05,3.183713519190785e-05,1.6483201750555045e-05,4,640,12800,5760,1
Hidden Update_t1,1,76767,0.000984063982963562,147456000,0.0001387459799574153,8.470006775596062e-05,3.5615913214930885e-05,1.8429998986523816e-05,4,640,12800,5760,1
h_Gates_t2,18,76767,0.06383308792114258,7549747200000,0.0001541454912148181,9.439118661802581e-05,3.938393456267859e-05,2.0370370034113712e-05,4,640,12800,5760,2
Gates_t2,16,76767,0.005602303981781006,377487360000,0.00017154939479818073,0.00010556841778353032,4.3511095364403424e-05,2.2469881650246998e-05,4,640,12800,5760,2
Activations_t2,1,76767,0.001908735990524292,294912000,0.00018666501139842783,0.00011453314717257967,4.754890359464671e-05,2.4582960631201467e-05,4,640,12800,5760,2
Cell Update_t2,1,76767,0.0016906239986419678,147456000,0.00020224665896795006,0.00012440926618850767,5.1302442430810336e-05,2.6534950348632072e-05,4,640,12800,5760,2
Hidden Update_t2,0,76767,0.0009943040013313293,147456000,0.00021780559664799084,0.00013420121847218525,5.511596214828954e-05,2.8488416027516065e-05,4,640,12800,5760,2
h_Gates_t3,0,76767,0.06359654235839844,7549747200000,0.0002287842700551731,0.00013906761125426215,5.913977981178691e-05,3.057687898912405e-05,4,640,12800,5760,3
Gates_t3,31,76767,0.005573631763458252,377487360000,0.00024974691912272814,0.00015378512302177683,6.324985615540051e-05,3.2711939945550774e-05,4,640,12800,5760,3
Activations_t3,4,76767,0.0018974720239639282,294912000,0.0002660046038883954,0.00016386429775039346,6.733492609011914e-05,3.480538004788281e-05,4,640,12800,5760,3
Cell Update_t3,1,76767,0.0017070080041885376,147456000,0.0002816584170298368,0.00017377402790685892,7.112204939759524e-05,3.676233972538259e-05,4,640,12800,5760,3
Hidden Update_t3,0,76767,0.0009932799935340882,147456000,0.00029222294502270665,0.00017864625402097545,7.48677176719047e-05,3.870897332982645e-05,4,640,12800,5760,3
h_Gates_t0,0,76767,0.09138585662841797,11796480000000,1.8084768685876804e-06,1.2963899287399272e-06,3.6461140280347887e-07,1.4747553704427447e-07,4,640,16000,5760,0
Gates_t0,0,76767,0.006982656002044678,471859200000,2.3026421691905603e-05,1.647473539989619e-05,4.330393464312653e-06,2.221292827696761e-06,4,640,16000,5760,0
Activations_t0,47,76767,0.002203648090362549,368640000,3.953408434132448e-05,2.673752138804275e-05,8.438452306313432e-06,4.3581106469682956e-06,4,640,16000,5760,0
Cell Update_t0,4,76767,0.002091007947921753,184320000,5.546561909711301e-05,3.6553640359926476e-05,1.245416607443834e-05,6.457812662748194e-06,4,640,16000,5760,0
Hidden Update_t0,1,76767,0.0012052479982376098,184320000,7.013554124357834e-05,4.5050036042937336e-05,1.6512288487599038e-05,8.573216713041954e-06,4,640,16000,5760,0
h_Gates_t1,1,76767,0.10287923431396484,11796480000000,8.249152664304496e-05,5.118559650796328e-05,2.0618338439104024e-05,1.0687591695977645e-05,4,640,16000,5760,1
Gates_t1,37,76767,0.006920191764831543,471859200000,0.00010576994795916895,6.871783275386179e-05,2.4404872579441433e-05,1.2647242625865717e-05,4,640,16000,5760,1
Activations_t1,17,76767,0.002372607946395874,368640000,0.00012157973804323111,7.87703408029472e-05,2.8195208667261377e-05,1.4614188573022522e-05,4,640,16000,5760,1
Cell Update_t1,1,76767,0.002082815885543823,184320000,0.00013235803297430285,8.375478922673096e-05,3.20052953264394e-05,1.659794842113247e-05,4,640,16000,5760,1
Hidden Update_t1,1,76767,0.0012052479982376098,184320000,0.0001483693736049609,9.35809082029948e-05,3.606654607543787e-05,1.8721919326528226e-05,4,640,16000,5760,1
h_Gates_t2,1,76767,0.10452889251708984,11796480000000,0.00016387475841686815,0.00010331674932473334,3.988090496025252e-05,2.0677104131882278e-05,4,640,16000,5760,2
Gates_t2,18,76767,0.00698367977142334,471859200000,0.0001824406232364363,0.00011612509290870321,4.367249521574669e-05,2.264303511198639e-05,4,640,16000,5760,2
Activations_t2,38,76767,0.0023818240165710447,368640000,0.00019838161110756795,0.0001258351006683256,4.77644146003901e-05,2.4782095838852236e-05,4,640,16000,5760,2
Cell Update_t2,1,76767,0.0020899839401245118,184320000,0.0002143313479009596,0.00013557510846240461,5.1859885376764545e-05,2.6896354061790406e-05,4,640,16000,5760,2
Hidden Update_t2,1,76767,0.0012052479982376098,184320000,0.0002299565877270888,0.00014543344968487304,5.565816424871889e-05,2.8864973793496835e-05,4,640,16000,5760,2
h_Gates_t3,1,76767,0.10367488098144531,11796480000000,0.00024229271424654964,0.00015160428795013559,5.97095436009323e-05,3.097888269548172e-05,4,640,16000,5760,3
Gates_t3,1,76767,0.006916096210479736,471859200000,0.0002641904644943122,0.00016756596738787266,6.363825285500817e-05,3.2986244251431295e-05,4,640,16000,5760,3
Activations_t3,51,76767,0.002392064094543457,368640000,0.00028022493152042664,0.00017780597557504052,6.745167118351637e-05,3.496728476186971e-05,4,640,16000,5760,3
Cell Update_t3,4,76767,0.002086911916732788,184320000,0.0002923116230787967,0.00018411014729124986,7.126250784329335e-05,3.693896794425347e-05,4,640,16000,5760,3
Hidden Update_t3,1,76767,0.0012052479982376098,184320000,0.0003070088825448233,0.00019259237630109283,7.534778972263182e-05,3.906871652109864e-05,4,640,16000,5760,3
h_Gates_t0,0,76767,0.13467237854003905,16986931200000,4.655327805692155e-06,4.1075032868320704e-06,3.921058692396909e-07,1.5571864962039326e-07,4,640,19200,5760,0
Gates_t0,70,76767,0.008334336280822753,566231040000,2.485975053163613e-05,1.774279197164219e-05,4.793084390020477e-06,2.3238741699734608e-06,4,640,19200,5760,0
Activations_t0,4,76767,0.002711551904678345,442368000,4.145863348883632e-05,2.8197522553341514e-05,8.827590950956886e-06,4.433519984537921e-06,4,640,19200,5760,0
Cell Update_t0,4,76767,0.0024791040420532227,221184000,5.745442159857518e-05,3.801530818492438e-05,1.2889129755741177e-05,6.549983657909626e-06,4,640,19200,5760,0
Hidden Update_t0,2,76767,0.0014264320135116578,221184000,7.309013699374051e-05,4.789003831717764e-05,1.6679381121271174e-05,8.520717555291703e-06,4,640,19200,5760,0
h_Gates_t1,1,76767,0.15688088989257812,16986931200000,8.377940408907225e-05,5.2767264435260586e-05,2.051238029878149e-05,1.0499759355030182e-05,4,640,19200,5760,1
Gates_t1,40,76767,0.0088156156539917,566231040000,0.0001104719666981479,7.27917249001564e-05,2.4895837416652987e-05,1.2784404381338526e-05,4,640,19200,5760,1
Activations_t1,42,76767,0.0029194240570068358,442368000,0.00012754965569020715,8.407756726924731e-05,2.8707789077324526e-05,1.4764299343635315e-05,4,640,19200,5760,1
Cell Update_t1,1,76767,0.002494463920593262,221184000,0.00013965160330287727,9.032507226436337e-05,3.258608773551528e-05,1.6740443302998624e-05,4,640,19200,5760,1
Hidden Update_t1,1,76767,0.0014223359823226929,221184000,0.00015401307166927294,9.885757908634218e-05,3.642393969468562e-05,1.873155288824514e-05,4,640,19200,5760,1
h_Gates_t2,5,76767,0.15325286865234375,16986931200000,0.00016998655391397486,0.00010858675354086245,4.053192631440616e-05,2.0867874058706254e-05,4,640,19200,5760,2
Gates_t2,76,76767,0.008508416175842285,566231040000,0.00019733369044927106,0.00012894038093236304,4.512620276760082e-05,2.3267106749307188e-05,4,640,19200,5760,2
Activations_t2,76,76767,0.002925568103790283,442368000,0.00021343883981052775,0.00013923622250189283,4.895043721587448e-05,2.5252180092760432e-05,4,640,19200,5760,2
Cell Update_t2,1,76767,0.002514944076538086,221184000,0.0002255917632760316,0.00014555872756005783,5.279826196079914e-05,2.7234773755174608e-05,4,640,19200,5760,2
Hidden Update_t2,1,76767,0.001427456021308899,221184000,0.0002399903999211653,0.00015406345658064424,5.66783617315424e-05,2.9248581608978618e-05,4,640,19200,5760,2
h_Gates_t3,1,76767,0.154313720703125,16986931200000,0.00025559411855128315,0.00016381596438819201,6.054540760295438e-05,3.123274656013674e-05,4,640,19200,5760,3
Gates_t3,68,76767,0.008788991928100585,566231040000,0.0002838681220252407,0.0001854532039224921,6.495311251800574e-05,3.3461805584742885e-05,4,640,19200,5760,3
Activations_t3,12,76767,0.0029112319946289064,442368000,0.0002962842940981772,0.0001915882088283638,6.907275025815757e-05,3.5623335011655814e-05,4,640,19200,5760,3
Cell Update_t3,1,76767,0.0024750080108642577,221184000,0.00031106121149164793,0.000200129326771048,7.316572464364287e-05,3.776616007695704e-05,4,640,19200,5760,3
Hidden Update_t3,2,76767,0.0014254080057144165,221184000,0.000326688290300527,0.0002099015568113316,7.702377273008203e-05,3.9762960759113315e-05,4,640,19200,5760,3
h_Gates_t0,0,76767,0.1855088653564453,23121100800000,4.732231066474082e-07,0.0,3.5336722713913415e-07,1.19855879508274e-07,4,640,22400,5760,0
Gates_t0,60,76767,0.009677824020385742,660602880000,3.154914811961657e-05,2.2902518317380327e-05,5.690017885344283e-06,2.9566119168919615e-06,4,640,22400,5760,0
Activations_t0,41,76767,0.0029870080947875977,516096000,4.844170375701435e-05,3.345308231672561e-05,9.884110685059143e-06,5.1045107552295935e-06,4,640,22400,5760,0
Cell Update_t0,1,76767,0.002871295928955078,258048000,6.491063167977733e-05,4.342975696403073e-05,1.4137972421480148e-05,7.342902294266464e-06,4,640,22400,5760,0
Hidden Update_t0,1,76767,0.0016373759508132935,258048000,8.117616662730865e-05,5.337504269675719e-05,1.828696074067035e-05,9.514163189881126e-06,4,640,22400,5760,0
h_Gates_t1,1,76767,0.2129090576171875,23121100800000,9.786526858376497e-05,6.380727326771307e-05,2.239553236085476e-05,1.1662462955197147e-05,4,640,22400,5760,1
Gates_t1,75,76767,0.010007552146911621,660602880000,0.00012956894601463665,8.6788680537353e-05,2.8101363592185e-05,1.4678901885098663e-05,4,640,22400,5760,1
Activations_t1,36,76767,0.003227648019790649,516096000,0.00014610924119635047,9.74028556903761e-05,3.2025105342287606e-05,1.6681280163686767e-05,4,640,22400,5760,1
Cell Update_t1,2,76767,0.0028692479133605956,258048000,0.00016266328340947456,0.00010760064163406469,3.621310369268226e-05,1.8849538082727618e-05,4,640,22400,5760,1
Hidden Update_t1,1,76767,0.0016414719820022584,258048000,0.0001750709710619114,0.00011376925768047386,4.030943891419284e-05,2.09922744672447e-05,4,640,22400,5760,1
h_Gates_t2,1,76767,0.21102899169921874,23121100800000,0.00018990174364675393,0.00012231482006441752,4.4436184437808036e-05,2.315073914452836e-05,4,640,22400,5760,2
Gates_t2,94,76767,0.009959424018859863,660602880000,0.00022771866763518706,0.00015148234341211264,5.0098602578848954e-05,2.613772164422544e-05,4,640,22400,5760,2
Activations_t2,15,76767,0.0032471039295196534,516096000,0.00024030697631099,0.00015783623737775088,5.4205783920150026e-05,2.8264955013089063e-05,4,640,22400,5760,2
Cell Update_t2,2,76767,0.002862080097198486,258048000,0.00025649887522059345,0.00016774680086228955,5.83329149996311e-05,3.0419159358672764e-05,4,640,22400,5760,2
Hidden Update_t2,2,76767,0.0016465920209884643,258048000,0.0002711171936589489,0.0001762581965678578,6.236188627836009e-05,3.2497110812730944e-05,4,640,22400,5760,2
h_Gates_t3,19,76767,0.21214105224609375,23121100800000,0.00028687351951410257,0.00018611014889202693,6.625120883425699e-05,3.4512161787818607e-05,4,640,22400,5760,3
Gates_t3,86,76767,0.00982425594329834,660602880000,0.0003203485151879831,0.00021072961303048032,7.207398404803292e-05,3.754491810946983e-05,4,640,22400,5760,3
Activations_t3,6,76767,0.003249151945114136,516096000,0.0003368583190361337,0.0002207896210677518,7.632890967419152e-05,3.9739788294190334e-05,4,640,22400,5760,3
