operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,memory_access,d_model
QKV Projections,2,1689,0.009461510467529296,97844723712,5.066624064221795e-05,1.9752015801599575e-05,1.4694975180282834e-05,1.6219249660335545e-05,768,43628101632,576
Attention Scores,1,1833,0.004790694332122803,43486543872,0.00017107261362430467,6.595710832119905e-05,4.996055698668329e-05,5.5154948316422304e-05,768,43628101632,576
attention_softmax,0,1833,0.0007041023969650269,393216,0.0002928232101746524,0.00011241097881760087,8.57391057676379e-05,9.46731255894136e-05,768,43628101632,576
Attention Output,1,1833,0.0042238784790039055,43486543872,0.0004109257251262687,0.00015675079206720066,0.00012078843270846873,0.0001333865003505992,768,43628101632,576
Final Projection,1,1833,0.0032036096572875977,32614907904,0.0005304621700403931,0.00020274927331039998,0.00015573489258319267,0.00017197800414680037,768,43628101632,576
QKV Projections,1,1821,0.010887743759155272,120795955200,4.8459399870641764e-05,1.8760903897592496e-05,1.4117859687917697e-05,1.5580636285131574e-05,768,48475668480,640
Attention Scores,1,2109,0.005268537616729736,48318382080,0.00016718590042338953,6.407394014799339e-05,4.900401266471679e-05,5.410794761067936e-05,768,48475668480,640
attention_softmax,0,2109,0.0006943360090255737,393216,0.00028695492413718953,0.0001100400324763967,8.407245710429859e-05,9.284243455649421e-05,768,48475668480,640
Attention Output,1,2109,0.0046725311279296865,48318382080,0.0004054296078463299,0.00015457717921719128,0.000119204288416786,0.0001316481402123527,768,48475668480,640
Final Projection,1,2109,0.0036802176475524903,40265318400,0.0005266524508006912,0.00020086999402919165,0.00015481426572665696,0.00017096819104484267,768,48475668480,640
QKV Projections,3,1977,0.013948524665832518,146163105792,4.926490738484706e-05,1.925307095799883e-05,1.4266245314167794e-05,1.574559111268044e-05,768,53323235328,704
Attention Scores,1,2265,0.005786764812469482,53150220288,0.00016957146611457644,6.56575525259967e-05,4.938215946998703e-05,5.45317541185927e-05,768,53323235328,704
attention_softmax,0,2265,0.0007079487919807434,393216,0.0002903483650790427,0.0001116191448507997,8.493179639902374e-05,9.379742382921923e-05,768,53323235328,704
Attention Output,1,2265,0.005147987270355225,53150220288,0.00041051434969517706,0.00015710501457279896,0.0001204192688755575,0.00013299006624682076,768,53323235328,704
Final Projection,0,2265,0.0047025856018066406,48721035264,0.0005301029695996228,0.00020311966249559888,0.0001553860255555618,0.0001715972815484621,768,53323235328,704
QKV Projections,2,2253,0.01565442543029785,173946175488,5.039458106517056e-05,1.9913015930397847e-05,1.4490515098897403e-05,1.5991050035875308e-05,768,58170802176,768
Attention Scores,1,2253,0.006144236850738526,57982058496,0.00017174289043768464,6.685483126160074e-05,4.984574647141181e-05,5.504231270467213e-05,768,58170802176,768
attention_softmax,0,2253,0.0006995584011077881,393216,0.00029187229257961157,0.00011318847943960069,8.491133145904908e-05,9.377248168096185e-05,768,58170802176,768
Attention Output,1,2253,0.005551084804534911,57982058496,0.00041143998448966843,0.0001586385157996001,0.00012013012698932901,0.0001326713417007394,768,58170802176,768
Final Projection,1,2253,0.005261964893341064,57982058496,0.0005320836841104243,0.0002046319414831993,0.0001556015176878179,0.0001718502249394072,768,58170802176,768
QKV Projections,4,2409,0.019197235107421873,204145164288,5.0251826082835055e-05,1.9600404569200537e-05,1.4569584630008244e-05,1.6081836883626272e-05,768,63018369024,832
Attention Scores,1,2409,0.006660192012786866,62813896704,0.00017227954698459313,6.747449842400138e-05,4.9805693390015654e-05,5.4999355170576095e-05,768,63018369024,832
attention_softmax,0,2409,0.0007138943910598754,393216,0.00029200564796125824,0.00011321497946079618,8.496799138474151e-05,9.382267711572052e-05,768,63018369024,832
Attention Output,1,2409,0.006029407978057862,62813896704,0.0004111897767599732,0.00015831601554159718,0.00012017276434223518,0.00013270099687614085,768,63018369024,832
Final Projection,1,2409,0.006446732807159424,68048388096,0.0005321444131200755,0.00020452233028439847,0.0001556966766658479,0.00017192540616982902,768,63018369024,832
QKV Projections,2,2565,0.02104293098449707,236760072192,4.9968384485274605e-05,1.9913404819599247e-05,1.4286370518610739e-05,1.576860914706462e-05,768,67865935872,896
Attention Scores,1,2565,0.007152806472778319,67645734912,0.00017142183370668943,6.722260933359897e-05,4.9516730459432665e-05,5.468249391365782e-05,768,67865935872,896
attention_softmax,0,2565,0.0006981184124946595,393216,0.00029357473987377504,0.0001140319801144013,8.531649840428663e-05,9.422626135508711e-05,768,67865935872,896
Attention Output,1,2565,0.0064540225028991705,67645734912,0.0004151814858529924,0.00016015251701079897,0.00012118805498330326,0.00013384091385889018,768,67865935872,896
Final Projection,1,2565,0.007051935958862304,78920024064,0.0005359597155163165,0.00020653644300679675,0.00015654490081982775,0.00017287837168969197,768,67865935872,896
QKV Projections,5,2721,0.02531888656616211,271790899200,5.033164566339969e-05,2.0316627364400098e-05,1.4272831860279338e-05,1.574218643872026e-05,768,72713502720,960
Attention Scores,1,2721,0.007610643291473389,72477573120,0.0001742709070333489,6.941383330880263e-05,4.98424965931963e-05,5.501457713135e-05,768,72713502720,960
attention_softmax,0,2721,0.0006935999989509583,393216,0.00029549593882268117,0.00011588853715520097,8.536159726276512e-05,9.424580440471512e-05,768,72713502720,960
Attention Output,1,2721,0.0069266496658325185,72477573120,0.00041672888585174195,0.00016208307411080258,0.00012101963373318263,0.00013362617800775686,768,72713502720,960
Final Projection,2,2721,0.008493824005126951,90596966400,0.0005382278235769462,0.00020922144515480163,0.00015636168126568312,0.00017264469715646148,768,72713502720,960
QKV Projections,5,2877,0.027276479721069335,309237645312,5.0992843488348045e-05,2.0613905379997245e-05,1.4440863352353973e-05,1.5938074755996822e-05,768,77561069568,1024
Attention Scores,2,2877,0.008248287963867187,77309411328,0.00017319191019576894,6.842644362999445e-05,4.978588190401386e-05,5.497958466176066e-05,768,77561069568,1024
attention_softmax,0,2877,0.0006989120006561279,393216,0.0002933282208138947,0.00011464475838239285,8.491362644012562e-05,9.376983599137625e-05,768,77561069568,1024
Attention Output,1,2877,0.007347379207611084,77309411328,0.0004136474919887069,0.00016041468388719587,0.00012033806383513089,0.00013289474426638015,768,77561069568,1024
Final Projection,2,2877,0.009140383911132812,103079215104,0.0005352367492480392,0.000206839387693597,0.00015605419559318583,0.0001723431659612564,768,77561069568,1024
QKV Projections,3,3033,0.03245369567871094,349100310528,5.085188027658485e-05,2.0828849996401556e-05,1.4271341543467065e-05,1.575168873671623e-05,768,82408636416,1088
Attention Scores,1,3033,0.008596966361999513,82141249536,0.00017503340626179705,7.085561224000475e-05,4.951121813858764e-05,5.4666575883204636e-05,768,82408636416,1088
attention_softmax,0,3033,0.0007013184070587158,393216,0.00029561391351436394,0.00011698442692080341,8.489185037039205e-05,9.373763622316841e-05,768,82408636416,1088
Attention Output,1,3033,0.00781139850616455,82141249536,0.00041852383626080834,0.0001636835198356043,0.00012110514727247214,0.0001337351691527318,768,82408636416,1088
Final Projection,1,3033,0.010861331176757812,116366770176,0.0005406288613395529,0.00021027522377560365,0.00015698477279761237,0.00017336886476633674,768,82408636416,1088
QKV Projections,3,3189,0.03428832015991211,391378894848,5.068085636958059e-05,2.0381071860398058e-05,1.4402518820550592e-05,1.5897265688631937e-05,768,87256203264,1152
Attention Scores,1,3189,0.00914972801208496,86973087744,0.0001748800000564724,7.001011156359815e-05,4.983449570848053e-05,5.5035392784393726e-05,768,87256203264,1152
attention_softmax,0,3189,0.0007024320006370544,393216,0.00029682820653887233,0.00011689698240639756,8.550168191653208e-05,9.442954221594273e-05,768,87256203264,1152
Attention Output,1,3189,0.008219270324707031,86973087744,0.0004177460366412009,0.00016286124139999747,0.00012112090149834221,0.00013376389374286136,768,87256203264,1152
Final Projection,1,3189,0.011483379173278806,130459631616,0.0005396848878592708,0.00020966905662399838,0.00015682788163933213,0.00017318794959594042,768,87256203264,1152
QKV Projections,8,3345,0.040551046752929684,436073398272,5.282438238555903e-05,2.1435628259598717e-05,1.4920117327083695e-05,1.646863679887662e-05,768,92103770112,1216
Attention Scores,1,3345,0.009646694374084473,91804925952,0.000181257602228743,7.328889196440008e-05,5.1307810984026856e-05,5.6660899280316035e-05,768,92103770112,1216
attention_softmax,0,3345,0.0006997184038162231,393216,0.00030215752270218606,0.00011923303983079613,8.692374001986146e-05,9.600074285152838e-05,768,92103770112,1216
Attention Output,2,3345,0.008737900733947753,91804925952,0.0004230107246894544,0.00016553246575919806,0.00012235110149987045,0.0001351271574303857,768,92103770112,1216
Final Projection,3,3345,0.01358282871246338,145357799424,0.0005451775018632441,0.00021305483711039908,0.0001578330978183539,0.0001742895669344911,768,92103770112,1216
QKV Projections,8,3501,0.04236267547607422,483183820800,5.305551392697359e-05,2.261812920560241e-05,1.4468766198470905e-05,1.596861852290027e-05,768,96951336960,1280
Attention Scores,2,3501,0.010125260925292968,96636764160,0.00017967743258902368,7.418733712760556e-05,5.0131031588892314e-05,5.535906387252583e-05,768,96951336960,1280
attention_softmax,0,3501,0.000711731195449829,393216,0.00030179097824405886,0.0001209494856484028,8.59375908377898e-05,9.490390175786637e-05,768,96951336960,1280
Attention Output,1,3501,0.009134239768981933,96636764160,0.00042334430298163965,0.00016677763342200363,0.0001219188021201396,0.00013464786743949656,768,96951336960,1280
Final Projection,1,3501,0.014170988845825194,161061273600,0.0005470076701065252,0.0002148248940820066,0.00015784788618206994,0.00017433488984244886,768,96951336960,1280
QKV Projections,10,3657,0.04900220184326172,532710162432,5.250204008449841e-05,2.2140573267995233e-05,1.4442389555691383e-05,1.5919077260811797e-05,768,101798903808,1344
Attention Scores,2,3657,0.010588556671142578,101468602368,0.0001789990093370249,7.36976700691963e-05,5.005248759861452e-05,5.524885166921412e-05,768,101798903808,1344
attention_softmax,0,3657,0.0006952575922012329,393216,0.0003009765325821133,0.00011992742927519756,8.604466136876568e-05,9.500444193815011e-05,768,101798903808,1344
Attention Output,2,3657,0.009579033660888673,101468602368,0.00042262854865318265,0.00016634679974399935,0.00012179068342640093,0.0001344910654827824,768,101798903808,1344
Final Projection,3,3657,0.01641679344177246,177570054144,0.0005450228650870463,0.00021334967067959676,0.00015761425360959685,0.00017405894079785286,768,101798903808,1344
QKV Projections,0,1967,0.0007331647872924805,5637144576,4.9277554830141455e-05,1.8672459382398922e-05,1.4549015314736508e-05,1.6056080133006022e-05,896,13190037504,128
Attention Scores,0,1967,0.0017254208087921143,13153337344,0.0001725643895810129,6.569471922239916e-05,5.0794500120709916e-05,5.607517023790381e-05,896,13190037504,128
attention_softmax,0,1967,0.0009467328071594238,458752,0.0002934727220684142,0.00011123992232520003,8.660904505583883e-05,9.562375468737538e-05,896,13190037504,128
Attention Output,0,1967,0.0017510079860687255,13153337344,0.00041386558679612365,0.0001569436255547979,0.00012210185968084263,0.00013482010156048334,896,13190037504,128
Final Projection,0,1967,0.0003291583955287933,1879048192,0.000534062286004261,0.00020271016216799885,0.00015747292770791383,0.00017387919612834847,896,13190037504,128
QKV Projections,0,857,0.0015536384105682374,12683575296,4.8565278198779924e-05,1.8168958979601634e-05,1.4448778110849063e-05,1.5947541108329224e-05,896,19785056256,192
Attention Scores,0,1249,0.0024714304447174076,19730006016,0.0001690834377003867,6.4035217894802e-05,4.9921011801557024e-05,5.5127208004027674e-05,896,19785056256,192
attention_softmax,0,1249,0.0009395392060279846,458752,0.00028965937971675966,0.00011001547690120128,8.537164227003739e-05,9.427226054552108e-05,896,19785056256,192
Attention Output,0,1249,0.002165836811065674,19730006016,0.0004099705342152903,0.00015566456897599945,0.00012085030232670368,0.00013345566291258717,896,19785056256,192
Final Projection,0,1249,0.0006040639996528626,4227858432,0.0005319991804184777,0.00020159638349920295,0.00015700755214364674,0.00017339524477562825,896,19785056256,192
QKV Projections,0,1031,0.0023428607940673826,22548578304,4.9206560607967576e-05,1.8220347909600477e-05,1.4728799461678995e-05,1.625741323668811e-05,896,26380075008,256
Attention Scores,1,1423,0.003165894412994385,26306674688,0.00016953124835024163,6.342943963240228e-05,5.0420452180707376e-05,5.5681356537132016e-05,896,26380075008,256
attention_softmax,0,1423,0.0009436352014541626,458752,0.00029113549026944894,0.00011003075469120105,8.605823258211571e-05,9.504650299613218e-05,896,26380075008,256
Attention Output,1,1423,0.0027012095928192143,26306674688,0.0004119209080738929,0.0001557044023412016,0.00012175195668503305,0.00013446454904765832,896,26380075008,256
Final Projection,0,1423,0.0008287232041358948,7516192768,0.0005328617916866388,0.00020180521699959957,0.00015732022590683997,0.00017373634878019918,896,26380075008,256
QKV Projections,1,1213,0.003659872007369995,35232153600,4.904473437074886e-05,1.8453514762796497e-05,1.4542829305144099e-05,1.6048390302808275e-05,896,32975093760,320
Attention Scores,1,1605,0.0037794496059417723,32883343360,0.00017244384606645457,6.538355230679693e-05,5.087664891139348e-05,5.6183644848264156e-05,896,32975093760,320
attention_softmax,0,1605,0.0009359871983528138,458752,0.0002978310720109981,0.00011316831275680061,8.774846765930926e-05,9.691429159488825e-05,896,32975093760,320
Attention Output,1,1605,0.003269702434539795,32883343360,0.00041896951804986266,0.00015893534937039822,0.00012356086750847325,0.00013647330117099108,896,32975093760,320
Final Projection,0,1605,0.0012770688056945802,11744051200,0.0005404468471036513,0.0002047897749427985,0.00015949304593402793,0.00017616402622682467,896,32975093760,320
QKV Projections,1,1397,0.004833612823486329,50734301184,5.0388894591357284e-05,1.948273780840448e-05,1.4690417621952999e-05,1.621573916099979e-05,896,39570112512,384
Attention Scores,0,1789,0.004448230361938477,39460012032,0.0001726996501223734,6.620938630080564e-05,5.060535206445758e-05,5.5884911757110155e-05,896,39570112512,384
attention_softmax,0,1789,0.0009407359957695008,458752,0.0002932069822301088,0.00011160986706560544,8.629219879848178e-05,9.530491636602148e-05,896,39570112512,384
Attention Output,0,1789,0.003898604822158813,39460012032,0.00041442018282191676,0.00015708768122560808,0.0001222783359182125,0.0001350541656780962,896,39570112512,384
Final Projection,0,1789,0.001659104013442993,16911433728,0.0005360738492846065,0.00020327577373160794,0.00015814117638948412,0.00017465689916351443,896,39570112512,384
QKV Projections,1,1581,0.006837984085083008,69055021056,5.0490572794497623e-05,1.9742960238794405e-05,1.4615068930415749e-05,1.6132543625287466e-05,896,46165131264,448
Attention Scores,1,1973,0.005090259265899658,46036680704,0.00017261160807532748,6.641944202439575e-05,5.0462499475417724e-05,5.572966657551399e-05,896,46165131264,448
attention_softmax,0,1973,0.0009439488172531127,458752,0.0002938018203641832,0.00011241153437359652,8.619236220665534e-05,9.519792378393133e-05,896,46165131264,448
Attention Output,0,1973,0.00448714246749878,46036680704,0.0004171928098228663,0.0001594559053423955,0.0001224689510508281,0.0001352679534296427,896,46165131264,448
Final Projection,0,1973,0.0023312832355499268,23018340352,0.0005394163027197156,0.0002059378314167956,0.00015845927485499638,0.00017501919644792357,896,46165131264,448
QKV Projections,1,1765,0.00825483512878418,90194313216,4.9957332173176114e-05,1.9194904244800026e-05,1.4626919635143926e-05,1.6135508293232168e-05,896,52760150016,512
Attention Scores,1,2157,0.0058479040145874035,52613349376,0.0001773708299021523,6.846338810400088e-05,5.176991814487843e-05,5.7137523653273e-05,896,52760150016,512
attention_softmax,0,2157,0.0009444671988487243,458752,0.0003107428577788506,0.00011963254015039947,9.084074815890948e-05,0.00010026956946954163,896,52760150016,512
Attention Output,1,2157,0.005076076889038086,52613349376,0.000432678399680357,0.00016543207678999667,0.00012701839519682306,0.00014022792769353734,896,52760150016,512
Final Projection,0,2157,0.0027894591331481936,30064771072,0.0005554415186204043,0.00021264478122680065,0.00016291582754196689,0.0001798809098516367,896,52760150016,512
QKV Projections,1,1945,0.010973151969909667,114152177664,5.1777693450259125e-05,1.986873811719997e-05,1.517068180276384e-05,1.673827353029532e-05,896,59355168768,576
Attention Scores,1,2337,0.006414419174194335,59190018048,0.00017588355509850858,6.818727677199987e-05,5.1181719799984906e-05,5.651455852652377e-05,896,59355168768,576
attention_softmax,0,2337,0.0009387135982513428,458752,0.000298173355862528,0.00011464614727239864,8.721439828011514e-05,9.631281031001427e-05,896,59355168768,576
Attention Output,1,2337,0.005669222450256347,59190018048,0.0004202659085120951,0.00016084407311960092,0.00012327586492385598,0.00013614597046863807,896,59355168768,576
Final Projection,1,2337,0.00371113600730896,38050725888,0.0005436581868825059,0.00020823683325600222,0.00015938977880829838,0.0001760315748182051,896,59355168768,576
QKV Projections,1,2121,0.012784646415710449,140928614400,5.169400272111929e-05,2.0188960595600436e-05,1.4975668704027814e-05,1.6529373421491032e-05,896,65950187520,640
Attention Scores,1,2513,0.0070434369087219225,65766686720,0.00017561078384617973,6.761872076160025e-05,5.1318142693889845e-05,5.6673920390689625e-05,896,65950187520,640
attention_softmax,0,2513,0.0009397760033607483,458752,0.00029866614399594825,0.00011506231427200198,8.725208177638315e-05,9.635174794756312e-05,896,65950187520,640
Attention Output,1,2513,0.006282425498962403,65766686720,0.0004208948200128982,0.00016119835118080377,0.00012340824453304942,0.0001362882242990448,896,65950187520,640
Final Projection,1,2513,0.00430134391784668,46976204800,0.0005440666202204521,0.00020871550030560347,0.00015936680497998724,0.00017598431493486127,896,65950187520,640
QKV Projections,3,2303,0.0161736701965332,170523623424,5.132818563547387e-05,2.0384571863196754e-05,1.4708358640412927e-05,1.6235255131864192e-05,896,72545206272,704
Attention Scores,1,2695,0.007733753681182861,72343355392,0.00017598787880061004,6.868761050559392e-05,5.098835573192724e-05,5.63119125630889e-05,896,72545206272,704
attention_softmax,0,2695,0.0009390655994415282,458752,0.0003008474874945455,0.0001162968152595964,8.769584027288677e-05,9.68548319620624e-05,896,72545206272,704
Attention Output,1,2695,0.0068851648330688475,72343355392,0.00042453428920664963,0.00016310185270359406,0.00012422772863815378,0.00013720470786490182,896,72545206272,704
Final Projection,1,2695,0.005440032005310058,56841207808,0.0005486111454656085,0.0002105618906715942,0.00016063306005245962,0.00017741619474155454,896,72545206272,704
QKV Projections,2,2625,0.01810310401916504,202937204736,5.1130632305192485e-05,2.0045182702797815e-05,1.4775187137360289e-05,1.6310262465034384e-05,896,79140225024,768
Attention Scores,1,3017,0.008381036949157716,78920024064,0.00017628514223428512,6.884338840799642e-05,5.1055488875966956e-05,5.638626495032171e-05,896,79140225024,768
attention_softmax,0,3017,0.0009371583819389344,458752,0.00030001186580799364,0.00011624303743879572,8.733006692943037e-05,9.64387614397676e-05,896,79140225024,768
Attention Output,1,3017,0.007494316864013672,78920024064,0.00042350630155435135,0.00016316418608679773,0.0001237150859551327,0.00013662702951242091,896,79140225024,768
Final Projection,1,3017,0.006087212753295898,67645734912,0.0005484275797890252,0.00021108166886519842,0.00016030615443944006,0.00017703975648438675,896,79140225024,768
QKV Projections,4,2807,0.02233864326477051,238169358336,5.104058117827849e-05,1.9847626989198673e-05,1.4826862991244147e-05,1.6366091197835676e-05,896,85735243776,832
Attention Scores,2,3199,0.009064793395996093,85496692736,0.00017768443575408332,6.971127799119958e-05,5.1308584559576746e-05,5.6664573203306995e-05,896,85735243776,832
attention_softmax,0,3199,0.0009437951922416689,458752,0.0003023904770517938,0.00011745292729559709,8.787713799832419e-05,9.706041175787248e-05,896,85735243776,832
Attention Output,1,3199,0.008091174316406251,85496692736,0.00042655572099432074,0.00016458379833359654,0.00012447967208305423,0.00013749225057767,896,85735243776,832
Final Projection,1,3199,0.007483174419403077,79389786112,0.0005520211514549587,0.0002125706145007983,0.00016129253879527963,0.0001781579981588807,896,85735243776,832
QKV Projections,2,2989,0.024424325942993166,276220084224,5.170003780900221e-05,2.047129415480159e-05,1.4843534586675435e-05,1.638520906752519e-05,896,92330262528,896
Attention Scores,1,2989,0.00961179542541504,92073361408,0.00017865462887471032,7.022833396040095e-05,5.1525784554322766e-05,5.690051035998658e-05,896,92330262528,896
attention_softmax,0,2989,0.000943833601474762,458752,0.0003071711633981849,0.00011945842890000169,8.919879973056294e-05,9.851393476762021e-05,896,92330262528,896
Attention Output,1,2989,0.008714214515686035,92073361408,0.00043294574975688067,0.00016727318937400092,0.00012624003488028568,0.00013943252550259396,896,92330262528,896
Final Projection,2,2989,0.008202873611450195,92073361408,0.000558396940506772,0.00021528056111320276,0.0001630362880426421,0.0001800800913509272,896,92330262528,896
QKV Projections,3,3171,0.029516845321655272,317089382400,5.341637014884968e-05,2.177196186199659e-05,1.504194851889742e-05,1.6602459767955663e-05,896,98925281280,960
Attention Scores,1,3171,0.010280345726013183,98650030080,0.00018212552572683644,7.28750582999968e-05,5.1916400557370505e-05,5.733406686946918e-05,896,98925281280,960
attention_softmax,0,3171,0.0009381824016571046,458752,0.0003082748616088637,0.00012144054159679563,8.878411539194773e-05,9.805020462012046e-05,896,98925281280,960
Attention Output,1,3171,0.009304735946655273,98650030080,0.000433266451860915,0.00016881257949439565,0.0001256717698216657,0.00013878210254485369,896,98925281280,960
Final Projection,1,3171,0.009869292640686035,105696460800,0.0005586703892827765,0.0002172797849347971,0.00016224871951319293,0.00017914188483478675,896,98925281280,960
QKV Projections,3,3353,0.03164400711059571,360777252864,5.272988629450848e-05,2.0931127855997043e-05,1.512549442389109e-05,1.6673264014620337e-05,896,105520300032,1024
Attention Scores,1,3353,0.011118937492370605,105226698752,0.0001826539668775373,7.240355792279552e-05,5.240066993346899e-05,5.78497390212728e-05,896,105520300032,1024
attention_softmax,0,3353,0.0009449087977409364,458752,0.00030743490240086376,0.00012017898503199897,8.898973661109963e-05,9.826618075776516e-05,896,105520300032,1024
Attention Output,1,3353,0.009916531181335448,105226698752,0.0004326010786204389,0.00016765652301399674,0.0001259024659534585,0.00013904208965298366,896,105520300032,1024
Final Projection,1,3353,0.010595564460754395,120259084288,0.0005583287002171981,0.00021630300637559275,0.00016252910568872003,0.00017949658815288538,896,105520300032,1024
QKV Projections,7,3535,0.037811730957031255,407283695616,5.269423196435951e-05,2.156590614160181e-05,1.479575764026802e-05,1.633256818248968e-05,896,112115318784,1088
Attention Scores,1,3535,0.01163345909118652,111803367424,0.00018235388174819183,7.352361437440308e-05,5.171573920623788e-05,5.7114528167550876e-05,896,112115318784,1088
attention_softmax,0,3535,0.0009404415965080261,458752,0.0003118151754287351,0.0001232372652564012,8.96059679087365e-05,9.897194226359737e-05,896,112115318784,1088
Attention Output,2,3535,0.010545452880859375,111803367424,0.0004356602417515536,0.00017012519165560263,0.0001261765465645778,0.00013935850353137314,896,112115318784,1088
Final Projection,1,3535,0.012630803108215332,135761231872,0.0005612442182048162,0.00021893706403840196,0.00016266136419651461,0.00017964578996989942,896,112115318784,1088
QKV Projections,8,3717,0.040141361999511724,456608710656,5.3537056832488096e-05,2.2138073265995373e-05,1.4924186730424307e-05,1.647479683606842e-05,896,118710337536,1152
Attention Scores,1,3717,0.012327942276000977,118380036096,0.00018379511859039813,7.456494854079787e-05,5.190437167848308e-05,5.732579837111719e-05,896,118710337536,1152
attention_softmax,0,3717,0.0009351167917251588,458752,0.0003096995503389749,0.00012301676507999322,8.870630150917085e-05,9.79764837498109e-05,896,118710337536,1152
Attention Output,2,3717,0.011149248123168944,118380036096,0.0004364137627216604,0.0001712938037015957,0.00012597535655834704,0.0001391446024617178,896,118710337536,1152
Final Projection,3,3717,0.013426822471618652,152202903552,0.0005619221756731872,0.00021977484248639488,0.0001625736850272382,0.00017957364815955447,896,118710337536,1152
QKV Projections,9,3899,0.04725740127563477,508752297984,5.375198982887433e-05,2.24126845968009e-05,1.4895782245003805e-05,1.644352298706961e-05,896,125305356288,1216
Attention Scores,3,3899,0.01299260787963867,124956704768,0.00018463166103172248,7.597950522799796e-05,5.16295679511173e-05,5.7022587852607206e-05,896,125305356288,1216
attention_softmax,0,3899,0.0009393856048583984,458752,0.0003091380699802982,0.0001241380993103988,8.790516160347276e-05,9.709480906642653e-05,896,125305356288,1216
Attention Output,1,3899,0.011756985473632813,124956704768,0.00043413030697398504,0.0001716902484631952,0.0001246992488383282,0.00013774080967246164,896,125305356288,1216
Final Projection,2,3899,0.01580577907562256,169584099328,0.0005619413829477418,0.00022153701056279728,0.000161748960322628,0.0001786554120623165,896,125305356288,1216
QKV Projections,10,4081,0.049739032745361324,563714457600,5.422777159072766e-05,2.2851184947600412e-05,1.4914029697918702e-05,1.646255694520854e-05,896,131900375040,1280
Attention Scores,3,4081,0.013740537643432619,131533373440,0.00018431374287557626,7.558544935719752e-05,5.166744045193796e-05,5.706085306644075e-05,896,131900375040,1280
attention_softmax,0,4081,0.0009407168030738831,458752,0.00031179185629547085,0.0001247471553531998,8.887842939915345e-05,9.816627154311751e-05,896,131900375040,1280
Attention Output,1,4081,0.012367794990539551,131533373440,0.0004362222310578567,0.00017210319323800045,0.00012549938011512926,0.00013861965770472687,896,131900375040,1280
Final Projection,2,4081,0.01663100814819336,187904819200,0.0005620071764609095,0.00022110939910959941,0.00016197951079276776,0.00017891826655854203,896,131900375040,1280
QKV Projections,11,4263,0.05673907852172851,621495189504,5.584256229118473e-05,2.3295851969996894e-05,1.5470405983611752e-05,1.7076304337576086e-05,896,138495393792,1344
Attention Scores,3,4263,0.014295136070251466,138110042112,0.00018936785968122222,7.775128442319562e-05,5.303986623832406e-05,5.857670901970256e-05,896,138495393792,1344
attention_softmax,0,4263,0.0009398848056793214,458752,0.00032058155096715863,0.00012865071403159596,9.119932158678554e-05,0.0001007315153487771,896,138495393792,1344
Attention Output,1,4263,0.012965855979919432,138110042112,0.000447982293679687,0.00017761541986999335,0.00012846648212054166,0.00014190039168915199,896,138495393792,1344
Final Projection,2,4263,0.018967948913574218,207165063168,0.0005771136202731465,0.00022789573787199564,0.00016594632557902282,0.0001832715568221282,896,138495393792,1344
QKV Projections,0,2291,0.0008317312002182007,6442450944,5.212526827757404e-05,1.98537381052008e-05,1.5340417991112902e-05,1.6931112181260332e-05,1024,17221812224,128
Attention Scores,0,2291,0.0022221759796142576,17179869184,0.00017902631769440346,6.806433222919933e-05,5.2729045550695326e-05,5.823293991450877e-05,1024,17221812224,128
attention_softmax,0,2291,0.001202720022201538,524288,0.0003043498702737941,0.00011545298125120313,8.976505907012957e-05,9.913182995246135e-05,1024,17221812224,128
Attention Output,0,2291,0.0019256896018981934,17179869184,0.00043166717319246243,0.00016406507569639988,0.0001271644144301356,0.00014043768306592688,1024,17221812224,128
Final Projection,0,2291,0.000352211207151413,2147483648,0.0005567620810645723,0.00021131861349920207,0.00016414983447862,0.00018129363308675,1024,17221812224,128
QKV Projections,0,1013,0.0017023872137069702,14495514624,5.0930280959417524e-05,1.939762662920008e-05,1.4988246553062684e-05,1.6544407777154755e-05,1024,25832718336,192
Attention Scores,0,1525,0.0031272959709167476,25769803776,0.00017764436244478192,6.756760960959924e-05,5.2306573046951786e-05,5.7770179788230884e-05,1024,25832718336,192
attention_softmax,0,1525,0.001204857611656189,524288,0.00030436390825416815,0.00011564075917920024,8.967888377041581e-05,9.904426530455207e-05,1024,25832718336,192
Attention Output,0,1525,0.002694092798233032,25769803776,0.0004294472114318323,0.0001632647417228003,0.00012650356288306628,0.00013967890682596568,1024,25832718336,192
Final Projection,0,1525,0.0006318975925445556,4831838208,0.0005539791791211795,0.00021048233505240044,0.00016324307681709572,0.00018025376725168348,1024,25832718336,192
QKV Projections,0,1209,0.002610432004928589,25769803776,5.005990823384714e-05,1.895251516199764e-05,1.4786577479724454e-05,1.6320815592125055e-05,1024,34443624448,256
Attention Scores,0,1721,0.004049913692474365,34359738368,0.00017532229190922523,6.642805314239497e-05,5.17471736512607e-05,5.714706511556954e-05,1024,34443624448,256
attention_softmax,0,1721,0.0012049983978271485,524288,0.00030146610724412966,0.00011437048038519804,8.890446613640304e-05,9.81911607225286e-05,1024,34443624448,256
Attention Output,0,1721,0.0034268799304962164,34359738368,0.0004279381024382689,0.00016231029651479767,0.00012621814523875688,0.00013940966068471436,1024,34443624448,256
