,source,batch_size,input_size,hidden_size,component,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,flops_per_second,HEF
5421,NVIDIA GeForce RTX 2080 Ti,128,64,320,Cell Update,0,212,0.0001587200015783,81920,7.61277123094613e-05,2.977585715413511e-05,2.225268760095989e-05,2.4099167554366304e-05,4,11340000000000.0,516129027.1257155,0.004551
5422,NVIDIA GeForce RTX 2080 Ti,128,64,320,Hidden Update,0,212,0.0001085439994931,81920,8.031845305215845e-05,3.1413914020061995e-05,2.3475128830917432e-05,2.542941020117903e-05,4,11340000000000.0,754716984.6566005,0.006655
5423,NVIDIA GeForce RTX 2080 Ti,128,64,320,compute_gates,0,212,0.0001822720021009,20971520,6.770052209785257e-05,2.6466132283964328e-05,1.9780002727475215e-05,2.145438708641303e-05,4,11340000000000.0,115056178449.1226,1.014605
5424,NVIDIA GeForce RTX 2080 Ti,128,64,320,hidden_gates,0,212,0.0001290239989757,104857600,6.3461429797717e-05,2.4809464292063765e-05,1.8543296596969107e-05,2.010866890868413e-05,4,11340000000000.0,812698419150.2899,7.166653
5425,NVIDIA GeForce RTX 2080 Ti,128,64,384,Activations,0,212,0.0001517760008573,196608,7.338408966611865e-05,2.8668078490001747e-05,2.1421412322181115e-05,2.329459885393578e-05,4,11340000000000.0,1295382661.8797996,0.011423
5426,NVIDIA GeForce RTX 2080 Ti,128,64,384,Cell Update,0,212,0.0001269759982824,98304,7.767948742712129e-05,3.036057984395768e-05,2.2684973825006536e-05,2.463393375815708e-05,4,11340000000000.0,774193558.8595865,0.006827
5427,NVIDIA GeForce RTX 2080 Ti,128,64,384,Hidden Update,0,212,0.0001126400008797,98304,8.193304614124767e-05,3.202280339587027e-05,2.3925610438153756e-05,2.598463230722365e-05,4,11340000000000.0,872727265.9114153,0.007696
5428,NVIDIA GeForce RTX 2080 Ti,128,64,384,compute_gates,0,212,0.0001710080057382,25165824,6.915670665802257e-05,2.701641050184556e-05,2.0188228697871737e-05,2.1952067458305285e-05,4,11340000000000.0,147161671708.67383,1.297722
5429,NVIDIA GeForce RTX 2080 Ti,128,64,384,hidden_gates,0,212,0.0001515520066022,150994944,6.480398083872541e-05,2.5315853585894388e-05,1.8918785407570087e-05,2.0569341845260933e-05,4,11340000000000.0,996324280920.5278,8.785928
5430,NVIDIA GeForce RTX 2080 Ti,128,64,448,Activations,0,214,0.0001384959965944,229376,7.357285765425776e-05,2.8773078573962607e-05,2.1498731462482587e-05,2.330104761781256e-05,4,11340000000000.0,1656192277.32446,0.014605
5431,NVIDIA GeForce RTX 2080 Ti,128,64,448,Cell Update,0,214,0.0001195840016007,114688,7.785230004018932e-05,3.0446135467876445e-05,2.274837013041583e-05,2.465779444189704e-05,4,11340000000000.0,959058055.1314204,0.008457
5432,NVIDIA GeForce RTX 2080 Ti,128,64,448,Hidden Update,0,214,0.0001105920001864,114688,8.212893524766311e-05,3.21178034718983e-05,2.399548638820003e-05,2.601564538756478e-05,4,11340000000000.0,1037037035.2891376,0.009145
5433,NVIDIA GeForce RTX 2080 Ti,128,64,448,compute_gates,0,214,0.000150527998805,29360128,6.92808078294379e-05,2.709529945410516e-05,2.024705123613886e-05,2.1938457139193872e-05,4,11340000000000.0,195047620596.04797,1.719997
5434,NVIDIA GeForce RTX 2080 Ti,128,64,448,hidden_gates,0,214,0.0001515520066022,205520896,6.498892175253554e-05,2.5419464779963263e-05,1.89945926339735e-05,2.057486433859877e-05,4,11340000000000.0,1356108049030.7185,11.958625
5435,NVIDIA GeForce RTX 2080 Ti,128,64,512,Activations,0,216,0.0001280000060796,262144,7.435383081291998e-05,2.9106134395773253e-05,2.174816712635625e-05,2.3499529290790484e-05,4,11340000000000.0,2047999902.7264044,0.01806
5436,NVIDIA GeForce RTX 2080 Ti,128,64,512,Cell Update,0,216,0.0001187840029597,131072,7.877570604611676e-05,3.0835580223653736e-05,2.303947124780988e-05,2.4900654574653143e-05,4,11340000000000.0,1103448248.367829,0.009731
5437,NVIDIA GeForce RTX 2080 Ti,128,64,512,Hidden Update,0,216,0.0001065599992871,131072,8.302690649148622e-05,3.249724821974276e-05,2.4279476122177995e-05,2.6250182149565472e-05,4,11340000000000.0,1230030038.259088,0.010847
5438,NVIDIA GeForce RTX 2080 Ti,128,64,512,compute_gates,0,216,0.000170975998044,33554432,7.010684838809859e-05,2.7446410845621827e-05,2.0509317213125348e-05,2.2151120329351435e-05,4,11340000000000.0,196252294964.6119,1.73062
5439,NVIDIA GeForce RTX 2080 Ti,128,64,512,hidden_gates,0,216,0.00013801600039,268435456,6.582517100753332e-05,2.5773076173907228e-05,1.926012024984327e-05,2.0791974583782824e-05,4,11340000000000.0,1944958955783.8657,17.151314
5440,NVIDIA GeForce RTX 2080 Ti,128,64,576,Activations,0,216,0.0001247360035777,294912,7.473157181495658e-05,2.9190578908044884e-05,2.180420348282092e-05,2.3736789424090755e-05,4,11340000000000.0,2364289311.3558407,0.020849
5441,NVIDIA GeForce RTX 2080 Ti,128,64,576,Cell Update,0,216,0.0001180159971117,147456,7.90295857125548e-05,3.087113580813039e-05,2.305806325086653e-05,2.510038665355785e-05,4,11340000000000.0,1249457731.229738,0.011018
5442,NVIDIA GeForce RTX 2080 Ti,128,64,576,Hidden Update,0,216,0.0001423359960317,147456,8.33283107839253e-05,3.2551137152170284e-05,2.4311595119514908e-05,2.6465578512240088e-05,4,11340000000000.0,1035971251.9042599,0.009136
5443,NVIDIA GeForce RTX 2080 Ti,128,64,576,compute_gates,0,216,0.0001536000072956,37748736,7.039358317688775e-05,2.749585533012855e-05,2.0538877710633746e-05,2.2358850136125445e-05,4,11340000000000.0,245759988327.04056,2.167196
5444,NVIDIA GeForce RTX 2080 Ti,128,64,576,hidden_gates,0,216,0.00016681599617,339738624,6.598430027732679e-05,2.5772798396106467e-05,1.9253072439793567e-05,2.0958429441426743e-05,4,11340000000000.0,2036606990937.3486,17.959497
5445,NVIDIA GeForce RTX 2080 Ti,128,64,640,Activations,0,216,0.0001556479930877,327680,7.538222607668585e-05,2.9486968033953787e-05,2.202708645672829e-05,2.3868171586003743e-05,4,11340000000000.0,2105263251.3891037,0.018565
5446,NVIDIA GeForce RTX 2080 Ti,128,64,640,Cell Update,0,216,0.000163839995861,163840,7.981804222551632e-05,3.122058053195431e-05,2.332186793998214e-05,2.527559375357985e-05,4,11340000000000.0,1000000025.2624519,0.008818
5447,NVIDIA GeForce RTX 2080 Ti,128,64,640,Hidden Update,0,216,0.0001083199977874,163840,8.425202716863501e-05,3.29722485998829e-05,2.462899750321918e-05,2.665078106553289e-05,4,11340000000000.0,1512555422.3290262,0.013338
5448,NVIDIA GeForce RTX 2080 Ti,128,64,640,compute_gates,0,216,0.0001512960046529,41943040,7.097131193552394e-05,2.7756133315959275e-05,2.0734201217136515e-05,2.248097740242812e-05,4,11340000000000.0,277225033775.5105,2.444665
5449,NVIDIA GeForce RTX 2080 Ti,128,64,640,hidden_gates,0,216,0.0002078720033168,419430400,6.655218333776065e-05,2.6024465263896342e-05,1.944325643310852e-05,2.1084461640755757e-05,4,11340000000000.0,2017733957952.875,17.793068
5450,NVIDIA GeForce RTX 2080 Ti,128,128,64,Activations,0,216,0.0001351359933614,32768,7.642067503036761e-05,2.992196838191852e-05,2.2366379422601315e-05,2.4132327225847783e-05,4,11340000000000.0,242481660.02944252,0.002138
5451,NVIDIA GeForce RTX 2080 Ti,128,128,64,Cell Update,0,216,0.0001210239976644,16384,8.084202253259864e-05,3.165252532211227e-05,2.365753528992072e-05,2.5531961920565665e-05,4,11340000000000.0,135378109.43440238,0.001194
5452,NVIDIA GeForce RTX 2080 Ti,128,128,64,Hidden Update,0,216,0.0001385280042886,16384,8.539698017786256e-05,3.3431693411856145e-05,2.4985653466319493e-05,2.6979633299686933e-05,4,11340000000000.0,118272114.61060731,0.001043
5453,NVIDIA GeForce RTX 2080 Ti,128,128,64,compute_gates,0,216,0.0001791999936103,8388608,7.1960922535812e-05,2.8171411425859105e-05,2.105956330869958e-05,2.272994780125333e-05,4,11340000000000.0,46811430240.57475,0.412799
5454,NVIDIA GeForce RTX 2080 Ti,128,128,64,hidden_gates,0,216,9.811200201511384e-05,4194304,6.752113117310579e-05,2.643668781576736e-05,1.976467681481356e-05,2.131976654252488e-05,4,11340000000000.0,42750162200.888336,0.376986
5455,NVIDIA GeForce RTX 2080 Ti,128,128,128,Activations,0,216,0.0001290239989757,65536,7.696970509132582e-05,3.0098357411967317e-05,2.2493695161635212e-05,2.437765251772328e-05,4,11340000000000.0,507936511.9689312,0.004479
5456,NVIDIA GeForce RTX 2080 Ti,128,128,128,Cell Update,0,216,0.0001187840029597,32768,8.148307378755347e-05,3.186141437816481e-05,2.38098338511918e-05,2.581182555819685e-05,4,11340000000000.0,275862062.0919573,0.002433
5457,NVIDIA GeForce RTX 2080 Ti,128,128,128,Hidden Update,0,216,0.0001556479930877,32768,8.593598770075991e-05,3.3601971326069346e-05,2.510890037350085e-05,2.722511600118971e-05,4,11340000000000.0,210526325.13891035,0.001856
5458,NVIDIA GeForce RTX 2080 Ti,128,128,128,compute_gates,0,216,0.0001525440067052,16777216,7.255973806579603e-05,2.837530047816728e-05,2.1207758565702134e-05,2.29766790219266e-05,4,11340000000000.0,109982793571.31958,0.969866
5459,NVIDIA GeForce RTX 2080 Ti,128,128,128,hidden_gates,0,216,0.0001023359969258,16777216,6.806616772087843e-05,2.661946574011864e-05,1.989740555463869e-05,2.1549296426121093e-05,4,11340000000000.0,163942468964.89932,1.445701
5460,NVIDIA GeForce RTX 2080 Ti,128,128,192,Activations,0,216,0.0001312319934368,98304,7.752475964380673e-05,3.026530199012889e-05,2.261796212657524e-05,2.46414955271026e-05,4,11340000000000.0,749085626.3441751,0.006606
5461,NVIDIA GeForce RTX 2080 Ti,128,128,192,Cell Update,0,216,0.0001207680031657,49152,8.218605315916517e-05,3.2086414557985776e-05,2.3976754937656448e-05,2.6122883663522945e-05,4,11340000000000.0,406995219.8560482,0.003589
5462,NVIDIA GeForce RTX 2080 Ti,128,128,192,Hidden Update,0,216,0.0001126400008797,49152,8.69998907867062e-05,3.3965304949923336e-05,2.538052015080312e-05,2.7654065685979744e-05,4,11340000000000.0,436363632.95570767,0.003848
5463,NVIDIA GeForce RTX 2080 Ti,128,128,192,compute_gates,0,216,0.0001546240001916,25165824,7.29602956473079e-05,2.8482245007843687e-05,2.128725313840631e-05,2.31907975010579e-05,4,11340000000000.0,162754966685.74185,1.435229
5464,NVIDIA GeForce RTX 2080 Ti,128,128,192,hidden_gates,0,216,0.000131071999669,37748736,6.847175607086023e-05,2.672946582804592e-05,1.9978148092640263e-05,2.176414215017405e-05,4,11340000000000.0,288000000727.2949,2.539683
5465,NVIDIA GeForce RTX 2080 Ti,128,128,256,Activations,0,216,0.0001464319974184,131072,7.743106836348989e-05,3.0261135319786803e-05,2.261365720723916e-05,2.455627583646392e-05,4,11340000000000.0,895104910.8856182,0.007893
5466,NVIDIA GeForce RTX 2080 Ti,128,128,256,Cell Update,0,216,0.0001231679990887,65536,8.189125654220002e-05,3.200280338000461e-05,2.3915741087775037e-05,2.5972712074420368e-05,4,11340000000000.0,532086260.1072536,0.004692
5467,NVIDIA GeForce RTX 2080 Ti,128,128,256,Hidden Update,0,216,0.0001103359982371,65536,8.638297079798901e-05,3.37586381178312e-05,2.522494972739272e-05,2.739938295276508e-05,4,11340000000000.0,593967526.8915436,0.005238
5468,NVIDIA GeForce RTX 2080 Ti,128,128,256,compute_gates,0,216,0.000150527998805,33554432,7.282610536676865e-05,2.844474497787353e-05,2.125682769543952e-05,2.31245326934556e-05,4,11340000000000.0,222911566395.4834,1.96571
5469,NVIDIA GeForce RTX 2080 Ti,128,128,256,hidden_gates,0,216,0.0001126400008797,67108864,6.832008919142968e-05,2.6684465792126133e-05,1.9942998727330837e-05,2.1692624671972716e-05,4,11340000000000.0,595781813528.8595,5.253808
5470,NVIDIA GeForce RTX 2080 Ti,128,128,320,Activations,0,216,0.0001280000060796,163840,7.708975193717383e-05,3.0125857434004644e-05,2.2508940879399435e-05,2.445495362376977e-05,4,11340000000000.0,1279999939.2040029,0.011287
5471,NVIDIA GeForce RTX 2080 Ti,128,128,320,Cell Update,0,216,0.0001205760017037,81920,8.162469383088903e-05,3.189835885208936e-05,2.383205279178987e-05,2.589428218700982e-05,4,11340000000000.0,679405510.5700706,0.005991
5472,NVIDIA GeForce RTX 2080 Ti,128,128,320,Hidden Update,0,216,0.0001628800034523,81920,8.62588304672654e-05,3.3727249203918674e-05,2.5197126701530377e-05,2.733445456181637e-05,4,11340000000000.0,502946944.1532187,0.004435
5473,NVIDIA GeForce RTX 2080 Ti,128,128,320,compute_gates,0,216,0.0001525759994983,41943040,7.253721334831975e-05,2.834863378997632e-05,2.1181110723126847e-05,2.300746883521661e-05,4,11340000000000.0,274899329762.98364,2.424156
5474,NVIDIA GeForce RTX 2080 Ti,128,128,320,hidden_gates,0,216,9.929600358009338e-05,104857600,6.794009619035126e-05,2.654474345797908e-05,1.983399174107237e-05,2.1561360991299823e-05,4,11340000000000.0,1056010274526.5127,9.31226
5475,NVIDIA GeForce RTX 2080 Ti,128,128,384,Activations,0,216,0.0001587200015783,196608,7.917463826509962e-05,3.095141364983789e-05,2.315478043016507e-05,2.5068444185096647e-05,4,11340000000000.0,1238709665.1017172,0.010923
5476,NVIDIA GeForce RTX 2080 Ti,128,128,384,Cell Update,0,216,0.0001621119976043,98304,8.382417621547464e-05,3.27672484359276e-05,2.451083369122797e-05,2.654609408831906e-05,4,11340000000000.0,606395587.3269216,0.005347
5477,NVIDIA GeForce RTX 2080 Ti,128,128,384,Hidden Update,0,216,0.0001280319988727,98304,8.837413843743662e-05,3.454863874985392e-05,2.584150801835171e-05,2.798399166923098e-05,4,11340000000000.0,767808054.7484225,0.006771
5478,NVIDIA GeForce RTX 2080 Ti,128,128,384,compute_gates,0,216,0.0001723199933767,50331648,7.462227911158687e-05,2.9172245559871968e-05,2.1827326021027852e-05,2.362270753068703e-05,4,11340000000000.0,292082462479.9778,2.575683
5479,NVIDIA GeForce RTX 2080 Ti,128,128,384,hidden_gates,0,216,0.0001228479966521,150994944,7.001280893914716e-05,2.735307743795268e-05,2.0467361236963677e-05,2.219237026423079e-05,4,11340000000000.0,1229120116851.485,10.838802
5480,NVIDIA GeForce RTX 2080 Ti,128,128,448,Activations,0,216,0.0001999039947986,229376,7.993761385877207e-05,3.124085832584278e-05,2.3344024111207143e-05,2.5352731421722136e-05,4,11340000000000.0,1147430796.6236122,0.010118
5481,NVIDIA GeForce RTX 2080 Ti,128,128,448,Cell Update,0,216,0.0001453440040349,114688,8.455442616427012e-05,3.3044193101794406e-05,2.4690070405035337e-05,2.6820162657440364e-05,4,11340000000000.0,789079678.6667658,0.006958
5482,NVIDIA GeForce RTX 2080 Ti,128,128,448,Hidden Update,0,216,0.0001389759927988,114688,8.914931417338217e-05,3.483836120388162e-05,2.6030797989137175e-05,2.828015498036336e-05,4,11340000000000.0,825236054.7338381,0.007277
5483,NVIDIA GeForce RTX 2080 Ti,128,128,448,compute_gates,0,216,0.0001730560064315,58720256,7.53292797110465e-05,2.9440579107919973e-05,2.2000190638906743e-05,2.3888509964219777e-05,4,11340000000000.0,339313596857.11334,2.992183
5484,NVIDIA GeForce RTX 2080 Ti,128,128,448,hidden_gates,0,216,0.0001351680010557,205520896,7.06919982095583e-05,2.76286332139275e-05,2.064854511177651e-05,2.241481988385429e-05,4,11340000000000.0,1520484836609.4353,13.408156
5485,NVIDIA GeForce RTX 2080 Ti,128,128,512,Activations,0,216,0.0001568640023469,262144,8.023342020026242e-05,3.137724732371616e-05,2.3441972432586533e-05,2.541420044395973e-05,4,11340000000000.0,1671154605.760195,0.014737
5486,NVIDIA GeForce RTX 2080 Ti,128,128,512,Cell Update,0,216,0.000144383996725,131072,8.481912767419308e-05,3.3168359867774555e-05,2.47795276396169e-05,2.687124016680164e-05,4,11340000000000.0,907801439.0309849,0.008005
5487,NVIDIA GeForce RTX 2080 Ti,128,128,512,Hidden Update,0,216,0.0001812479943037,131072,8.943279446604686e-05,3.497030575361215e-05,2.6124668813230932e-05,2.833781989920378e-05,4,11340000000000.0,723163864.5356545,0.006377
5488,NVIDIA GeForce RTX 2080 Ti,128,128,512,compute_gates,0,216,0.0001933760046958,67108864,7.563748226705779e-05,2.958196810975977e-05,2.2101981444484413e-05,2.3953532712813605e-05,4,11340000000000.0,347038217619.44574,3.060302
5489,NVIDIA GeForce RTX 2080 Ti,128,128,512,hidden_gates,0,216,0.0001502719968557,268435456,7.094949863251658e-05,2.775113331177081e-05,2.073501145634712e-05,2.246335386439866e-05,4,11340000000000.0,1786330531414.7617,15.752474
5490,NVIDIA GeForce RTX 2080 Ti,128,128,576,Activations,0,216,0.0001585920006036,294912,8.054040797514679e-05,3.148335851999029e-05,2.3518284287628283e-05,2.5538765167528244e-05,4,11340000000000.0,1859564157.5714226,0.016398
5491,NVIDIA GeForce RTX 2080 Ti,128,128,576,Cell Update,0,216,0.0002229440063238,147456,8.535607366048143e-05,3.33647489141331e-05,2.4922208238432285e-05,2.706911650791606e-05,4,11340000000000.0,661403741.8249202,0.005832
5492,NVIDIA GeForce RTX 2080 Ti,128,128,576,Hidden Update,0,216,0.000194815993309,147456,9.004499126723375e-05,3.51950281558544e-05,2.6289530823164072e-05,2.85604322882153e-05,4,11340000000000.0,756898843.3414614,0.006675
5493,NVIDIA GeForce RTX 2080 Ti,128,128,576,compute_gates,0,216,0.0001966080069541,75497472,7.588358227143088e-05,2.9663912620048197e-05,2.2160773937624384e-05,2.4058895713758324e-05,4,11340000000000.0,383999986417.7739,3.386243
5494,NVIDIA GeForce RTX 2080 Ti,128,128,576,hidden_gates,0,216,0.0001781760007143,339738624,7.118560721762025e-05,2.782613337193318e-05,2.0788782054852272e-05,2.257069179083481e-05,4,11340000000000.0,1906758613045.541,16.81445
5495,NVIDIA GeForce RTX 2080 Ti,128,128,640,Activations,0,216,0.0001689600050449,327680,8.166049294757943e-05,3.196502557201164e-05,2.3880721713926e-05,2.58147456616418e-05,4,11340000000000.0,1939393881.486457,0.017102
5496,NVIDIA GeForce RTX 2080 Ti,128,128,640,Cell Update,0,216,0.0001466879993677,163840,8.636406330100445e-05,3.3802249263859e-05,2.525190687581724e-05,2.7309907161328223e-05,4,11340000000000.0,1116928451.5859091,0.009849
5497,NVIDIA GeForce RTX 2080 Ti,128,128,640,Hidden Update,0,216,0.0001825280040502,163840,9.104890380299674e-05,3.563225072800158e-05,2.6618104485613814e-05,2.879854858938136e-05,4,11340000000000.0,897615688.3572763,0.007915
5498,NVIDIA GeForce RTX 2080 Ti,128,128,640,compute_gates,0,216,0.0001791999936103,83886080,7.683712227260047e-05,3.0063079605957554e-05,2.2460718856261035e-05,2.431332381038189e-05,4,11340000000000.0,468114302405.74756,4.127992
5499,NVIDIA GeForce RTX 2080 Ti,128,128,640,hidden_gates,0,216,0.0002487680017948,419430400,7.201690056936024e-05,2.8166133643869884e-05,2.1043835392336204e-05,2.2806931533154157e-05,4,11340000000000.0,1686030345437.9692,14.867992
5500,NVIDIA GeForce RTX 2080 Ti,128,192,64,Activations,0,216,0.0001688960045576,32768,8.184770349823213e-05,3.201919228201788e-05,2.3936209785430648e-05,2.5892301430783605e-05,4,11340000000000.0,194012878.43268585,0.001711
5501,NVIDIA GeForce RTX 2080 Ti,128,192,64,Cell Update,0,216,0.0001455360054969,16384,8.657636417005412e-05,3.38655826479517e-05,2.5315238404790664e-05,2.739554311731177e-05,4,11340000000000.0,112576952.65209809,0.000993
5502,NVIDIA GeForce RTX 2080 Ti,128,192,64,Hidden Update,0,216,0.000131071999669,16384,9.13540957106196e-05,3.574502859593487e-05,2.67193514804199e-05,2.8889715634264827e-05,4,11340000000000.0,125000000.3156662,0.001102
5503,NVIDIA GeForce RTX 2080 Ti,128,192,64,compute_gates,0,216,0.0002099840044975,12582912,7.713135157657504e-05,3.017835747587405e-05,2.256060920408345e-05,2.4392384896617544e-05,4,11340000000000.0,59923192864.67274,0.528423
5504,NVIDIA GeForce RTX 2080 Ti,128,192,64,hidden_gates,0,216,0.000114688001573,4194304,7.237122736597407e-05,2.831641154199538e-05,2.1170462254091645e-05,2.288435356988706e-05,4,11340000000000.0,36571428069.83419,0.322499
5505,NVIDIA GeForce RTX 2080 Ti,128,192,128,Activations,0,216,0.0001586239933967,65536,8.303096742135536e-05,3.25450260358906e-05,2.4341333514459827e-05,2.614460787100492e-05,4,11340000000000.0,413153134.0035183,0.003643
5506,NVIDIA GeForce RTX 2080 Ti,128,192,128,Cell Update,0,216,0.0001494719982147,32768,8.787059064904103e-05,3.444697200172264e-05,2.5761992843662383e-05,2.766162580365599e-05,4,11340000000000.0,219225007.9706059,0.001933
5507,NVIDIA GeForce RTX 2080 Ti,128,192,128,Hidden Update,0,216,0.0001297599971294,32768,9.268986126772398e-05,3.6345029075901536e-05,2.7180510007575428e-05,2.9164322184247e-05,4,11340000000000.0,252527749.11302525,0.002227
