,duration,energy_joules,num_repeats,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,energy_wh_std_codecarbon,power_watt_std,time_sec_std,params,seq_length,batch_size,num_layers,d_model,num_attention_heads,model,source,peak,component,total_energy_kWh,flops_counts,HEF,FLOPs_QKV Projections,HEF_QKV Projections,duration_QKV Projections,FLOPs_Attention Scores,HEF_Attention Scores,duration_Attention Scores,FLOPs_Attention Output,HEF_Attention Output,duration_Attention Output,FLOPs_Final Projection,HEF_Final Projection,duration_Final Projection
59680,0.4486833801269531,44.163905105896,1,0.7291240507987737,0.176289519203169,0.097824851159622,0.0,0.0,0.0,18679272,512,256,4,640,8,bert,a100,156.0,Projections,1.0032384211615648,1.461353054208,2.0878080620534862,0.3221225472,66.28842168529623,124.60022855152376,0.08589934592,49.37907876151179,44.604868833616486,0.08589934592,49.37907876151179,4.4604868833616484e-05,0.1073741824,53.35899034593298,51.59738117706742
92389,0.5468990478515625,45.83560920043946,1,0.4440851274900392,0.0952875393979555,0.10571033697901,0.0,0.0,0.0,2629096,512,160,4,128,4,gpt,grid,11.34,Projections,0.6450830038670048,0.18286567424,2.948573579676132,0.00805306368,62.51000417885316,45.44211559883071,0.01073741824,66.12496081588333,57.27714720594127,0.01073741824,66.12496081588333,5.727714720594127e-05,0.00268435456,47.27941409905523,20.02694611815278
61931,1.1326287841796876,109.38928797607424,1,0.7189814249069038,0.1739090953152203,0.0965163596348197,0.0,0.0,0.0,14289896,1280,256,4,512,2,bert,a100,156.0,Projections,0.989406879856944,2.92290265088,1.6542538664094628,0.51539607552,67.9383862313323,194.51866199314563,0.4294967296,67.50415293799864,163.14161687985714,0.4294967296,67.50415293799864,0.00016314161687985715,0.17179869184,60.511732369657175,72.7973649085773
40263,0.51009130859375,49.642086152343744,1,0.780144965226583,0.1925425456747464,0.1072203291080243,0.0,0.0,0.0,18351592,768,160,4,640,8,gpt,a100,156.0,Projections,1.0799078400093554,1.37001848832,1.721685833294099,0.301989888,65.9054984514484,117.49141791625867,0.1207959552,55.33498053135226,55.974216578254094,0.1207959552,55.33498053135226,5.597421657825409e-05,0.100663296,52.235859694454476,49.41260982290625
74281,0.8217794799804687,74.19801051177978,3,0.6238502260242242,0.2004801054381227,0.112857300180064,3.5911921682335524e-05,0.8045288476286399,0.0001903336214725,53618234,256,288,6,640,4,bert,a100,156.0,Projections,0.93718763164241,3.93728753664,3.0712646501430148,0.5435817984,68.02816730213009,307.32846518267456,0.07247757312,46.21229450770359,60.32158748770099,0.07247757312,46.21229450770359,6.032158748770099e-05,0.1811939328,61.1813046387238,113.90730316289611
97739,0.9738453369140624,81.61797768676757,1,0.44932264695783,0.0963606199805094,0.1069007785859329,0.0,0.0,0.0,18351592,256,160,4,640,4,gpt,grid,11.34,Projections,0.6525840455242722,0.45667282944,4.135253421387009,0.100663296,80.69796175164423,440.0028783752024,0.0134217728,68.71400385436831,68.89878522188732,0.0134217728,68.71400385436831,6.889878522188733e-05,0.033554432,76.74435781742696,154.22343504915622
59879,1.305734375,125.72916296875,1,0.8556795148208387,0.2062434107443188,0.1144495505124973,0.0,0.0,0.0,74076648,512,256,6,1280,8,bert,a100,156.0,Projections,1.1763724760776546,4.299386912768,2.1107028386032645,1.2884901888,68.42487483912457,724.2587592649835,0.17179869184,60.511732369657175,109.19604736286595,0.17179869184,60.511732369657175,0.00010919604736286595,0.4294967296,67.50415293799864,244.7124253197857
57572,0.6176715087890625,60.57504486694336,1,0.7561437290811703,0.18262749766577,0.1013168295178134,0.0,0.0,0.0,36172776,512,256,4,1024,4,bert,a100,156.0,Projections,1.0400880562647536,2.337929035776,2.4263260284886674,0.824633720832,68.36851143375435,309.2718261212343,0.137438953472,57.37169980344698,61.42533238730273,0.137438953472,57.37169980344698,6.142533238730273e-05,0.274877906944,65.26567516010327,107.99170379855474
59716,1.5123818359375,147.56309573242189,1,0.7527000799373589,0.1817998566442133,0.1008607026820992,0.0,0.0,0.0,30276072,1024,256,4,896,8,bert,a100,156.0,Projections,1.0353606392636712,4.09147408384,1.7341783238936752,1.262720385024,68.42429881640105,473.1863728223606,0.481036337152,67.79893327159019,181.92417579448733,0.481036337152,67.79893327159019,0.0001819241757944873,0.420906795008,67.44199197073169,160.02614406712283
66778,0.8051142578125,81.36484689453125,1,0.7202548706478709,0.1742123573397742,0.0966846657793254,0.0,0.0,0.0,14158824,1024,256,4,512,4,bert,a100,156.0,Projections,0.9911518937669708,2.338322120704,1.8617536850251593,0.412316860416,67.3753058443083,156.91546120153103,0.274877906944,65.26567516010327,107.99170379855474,0.274877906944,65.26567516010327,0.00010799170379855474,0.137438953472,57.37169980344698,61.42533238730273
67306,0.99212158203125,123.31079143066408,1,1.0034863580662226,0.2418364579656782,0.1342803048909042,0.0,0.0,0.0,24182760,768,320,4,768,2,bert,a100,156.0,Projections,1.3796031209228028,3.28789696512,2.1243628783653667,0.86973087744,68.38353260521518,326.1134790736159,0.28991029248,65.63999527038878,113.24798565959577,0.28991029248,65.63999527038878,0.00011324798565959577,0.28991029248,65.63999527038878,113.24798565959577
62134,1.603304931640625,156.38636303222657,1,0.8396616131176344,0.2022956248833148,0.1122615751943608,0.0,0.0,0.0,53234664,768,256,6,1024,8,bert,a100,156.0,Projections,1.1542188131953102,5.1593822208,2.062799302937549,1.236950581248,68.4236265907482,695.3010930017716,0.309237645312,66.05138205198064,180.0682320252287,0.309237645312,66.05138205198064,0.0001800682320252287,0.412316860416,67.3753058443083,235.3731918022966
69574,1.5484713134765624,143.45038248046873,1,0.8130107701303153,0.1959192620936176,0.1087150985809533,0.0,0.0,0.0,27542248,1024,256,6,640,2,bert,a100,156.0,Projections,1.1176451308048865,4.299779997696,1.7799937301415343,0.6442450944,68.23024234370527,363.1623840950506,0.34359738368,66.62806889976443,198.34409440221717,0.34359738368,66.62806889976443,0.00019834409440221717,0.2147483648,63.09666339129154,130.90315792273188
33893,0.8933980102539063,89.312999085083,1,0.8397456062403919,0.2065051015856155,0.1150283873173177,0.0,0.0,0.0,13778152,1280,160,6,384,4,gpt,a100,156.0,Projections,1.1612790951433267,2.015767552,1.4463415771569177,0.1811939328,61.1813046387238,113.90730316289611,0.201326592,62.409402820231264,124.07313820712133,0.201326592,62.409402820231264,0.00012407313820712133,0.0603979776,42.75802895664534,54.32895751151093
70026,0.4512854919433594,44.16731109649658,1,1.0529446709661665,0.2535575659356127,0.1408134935511441,0.0,0.0,0.0,13974760,512,320,6,384,2,bert,a100,156.0,Projections,1.4473157304529216,1.6126140416,2.29062748126929,0.14495514624,58.16735648631654,95.84753836319204,0.06442450944,43.98314592879304,56.33671024132457,0.06442450944,43.98314592879304,5.6336710241324565e-05,0.04831838208,38.54815506035785,48.20981206128776
62103,1.81371923828125,180.01163439941405,1,0.8184180730672637,0.1971962317093591,0.1094245873485334,0.0,0.0,0.0,27542248,1024,256,6,640,8,bert,a100,156.0,Projections,1.1250388921251564,4.299779997696,1.5196780025911034,0.6442450944,68.23024234370527,363.1623840950506,0.34359738368,66.62806889976443,198.34409440221717,0.34359738368,66.62806889976443,0.00019834409440221717,0.2147483648,63.09666339129154,130.90315792273188
72776,0.884114990234375,86.26309959716797,1,1.0574232364934597,0.2546102661086055,0.1414009236216123,0.0,0.0,0.0,14073064,768,320,6,384,8,bert,a100,156.0,Projections,1.4534344262236758,2.4189210624,1.753833428618069,0.21743271936,63.22321714095528,132.27414352890014,0.14495514624,58.16735648631654,95.84753836319204,0.14495514624,58.16735648631654,9.584753836319204e-05,0.07247757312,46.21229450770359,60.32158748770099
69589,1.2426021728515626,119.5259030065918,1,0.8229977431198883,0.1982737795552855,0.1100253741224926,0.0,0.0,0.0,35210728,768,256,6,768,4,bert,a100,156.0,Projections,1.1312968967976669,3.869684072448,1.9962678058217211,0.695784701952,68.28867171737339,391.87978623793674,0.231928233984,63.85084219508484,139.7055447512795,0.231928233984,63.85084219508484,0.0001397055447512795,0.231928233984,63.85084219508484,139.7055447512795
69550,0.3945968322753906,38.88357185241699,1,0.7993718522747422,0.1927555828390652,0.106947780773161,0.0,0.0,0.0,13974760,512,256,6,384,8,bert,a100,156.0,Projections,1.099075215886968,1.29009123328,2.0957633010538674,0.115964116992,54.661806538551296,81.59551665568428,0.051539607552,39.75785051886208,49.85914913114831,0.051539607552,39.75785051886208,4.9859149131148306e-05,0.038654705664,34.45641129760282,43.14783207614014
64244,0.5877871704101563,59.4135271850586,1,0.7090218511059163,0.1715809630763271,0.0952272155217312,0.0,0.0,0.0,6035432,1024,256,4,256,8,bert,a100,156.0,Projections,0.9758300297039753,1.16955414528,1.2754858109086649,0.103079215104,52.65159812902337,50.19898524374548,0.137438953472,57.37169980344698,61.42533238730273,0.137438953472,57.37169980344698,6.142533238730273e-05,0.034359738368,32.373050069299616,27.214579121425402
40499,1.3115126953125,126.94131377929688,1,0.9074309248330508,0.2223994858780572,0.1238885432343309,0.0,0.0,0.0,73421288,768,160,6,1280,2,gpt,a100,156.0,Projections,1.253718953945442,4.03067523072,1.9700656980089821,1.207959552,68.42273437945616,679.0138276493714,0.2415919104,64.22201143679001,144.68554232362726,0.2415919104,64.22201143679001,0.00014468554232362725,0.402653184,67.29442471869632,230.1328971577386
64275,1.1251724853515626,110.3231621887207,1,0.7210048218033904,0.1743877651984337,0.0967810271097398,0.0,0.0,0.0,14289896,1280,256,4,512,4,bert,a100,156.0,Projections,0.9921736141115642,2.92290265088,1.665216284461906,0.51539607552,67.9383862313323,194.51866199314563,0.4294967296,67.50415293799864,163.14161687985714,0.4294967296,67.50415293799864,0.00016314161687985715,0.17179869184,60.511732369657175,72.7973649085773
37007,0.8840941162109375,85.29740033203124,1,0.8201751366951449,0.2019314467072501,0.1124638467827461,0.0,0.0,0.0,49801192,768,160,4,1280,2,gpt,a100,156.0,Projections,1.1345704301851425,2.73966845952,1.9864375277015465,1.207959552,68.42273437945616,452.67588509958097,0.2415919104,64.22201143679001,96.4570282157515,0.2415919104,64.22201143679001,9.64570282157515e-05,0.402653184,67.29442471869632,153.4219314384924
72196,1.7707047119140624,167.31388822875974,1,0.7443100410031143,0.179833468419715,0.0997779151868945,0.0,0.0,0.0,24575976,1280,256,4,768,12,bert,a100,156.0,Projections,1.023921424609724,4.38386262016,1.58703386699566,1.15964116992,68.42084942105443,434.5808218387573,0.6442450944,68.23024234370527,242.10825606336704,0.6442450944,68.23024234370527,0.00024210825606336704,0.38654705664,67.1443277065993,147.61430085471062
40460,1.9647392578125,179.04668856445312,1,0.8773291960294642,0.2152682250133308,0.1199209416993013,0.0,0.0,0.0,43141352,1280,160,6,896,4,gpt,a100,156.0,Projections,1.2125183627420997,4.7026386944,1.5343063826932632,0.9865003008,68.40681762761865,554.6569856250642,0.469762048,67.74437451810412,266.70511323555894,0.469762048,67.74437451810412,0.00026670511323555895,0.3288334336,66.40153159253862,190.46909687949602
70012,0.519646484375,52.0373989453125,1,1.0464184924119024,0.2520534100278446,0.1399692578958231,0.0,0.0,0.0,8600040,768,320,6,256,2,bert,a100,156.0,Projections,1.4384411603355685,1.61285971968,1.9895918990692347,0.09663676416,51.51265043058529,72.15312336815109,0.09663676416,51.51265043058529,72.15312336815109,0.09663676416,51.51265043058529,7.215312336815109e-05,0.03221225472,31.258678435912493,39.63484497229313
66826,0.5575181884765625,58.36100396972657,1,0.7485878833142756,0.1808283306053264,0.1003248552882332,0.0,0.0,0.0,29817320,512,256,4,896,4,bert,a100,156.0,Projections,1.0297410692078353,2.04573704192,2.352156262829791,0.631360192512,68.21192920464478,237.3297907519193,0.120259084288,55.26216417715961,55.79886907630989,0.120259084288,55.26216417715961,5.579886907630989e-05,0.210453397504,62.88689163271186,85.80867684091518
33753,0.7628785400390625,75.47157396606445,1,0.7757562461600536,0.1915072873679293,0.1066424624857929,0.0,0.0,0.0,13634536,1280,160,4,512,8,gpt,a100,156.0,Projections,1.073905996013777,1.8268141568,1.5350211789120114,0.3221225472,66.28842168529623,124.60022855152376,0.268435456,65.08852327717696,105.74768121479096,0.268435456,65.08852327717696,0.00010574768121479096,0.1073741824,53.35899034593298,51.59738117706742
72646,0.603857177734375,60.85068780029297,1,0.9835818082536996,0.2372173050511921,0.1316996632925727,0.0,0.0,0.0,9736680,768,320,4,384,8,bert,a100,156.0,Projections,1.3524987765974623,1.64431699968,1.7455275810812447,0.21743271936,63.22321714095528,88.1827623526001,0.14495514624,58.16735648631654,63.8983589087947,0.14495514624,58.16735648631654,6.38983589087947e-05,0.07247757312,46.21229450770359,40.21439165846733
64313,0.835500732421875,80.45036552490234,1,0.742244747961994,0.1793597467776825,0.0995166253332008,0.0,0.0,0.0,24182760,768,256,4,768,12,bert,a100,156.0,Projections,1.0211211200728776,2.630317572096,2.018072447245291,0.695784701952,68.28867171737339,261.2531908252912,0.231928233984,63.85084219508484,93.13702983418631,0.231928233984,63.85084219508484,9.313702983418631e-05,0.231928233984,63.85084219508484,93.13702983418631
69967,1.340280029296875,129.31021722656251,1,1.0192833943149535,0.2455649710437641,0.1363563481924571,0.0,0.0,0.0,36434920,768,320,4,1024,2,bert,a100,156.0,Projections,1.4012047135511725,4.38361694208,2.096584891876553,1.54618822656,68.42762053194559,579.3837584132882,0.38654705664,67.1443277065993,147.61430085471062,0.38654705664,67.1443277065993,0.00014761430085471062,0.51539607552,67.9383862313323,194.51866199314563
40399,0.8085728149414062,78.2617627581787,1,0.8428385909370029,0.2072276651569993,0.1154341629906795,0.0,0.0,0.0,13778152,1024,160,6,384,12,gpt,a100,156.0,Projections,1.1655004190846836,1.6126140416,1.278458699874172,0.14495514624,58.16735648631654,95.84753836319204,0.12884901888,56.37158456162,87.91187144947978,0.12884901888,56.37158456162,8.791187144947978e-05,0.04831838208,38.54815506035785,48.20981206128776
40398,0.512983154296875,51.288055766601566,1,0.8422845385493147,0.207098822496703,0.1153620806945742,0.0,0.0,0.0,13778152,768,160,6,384,12,gpt,a100,156.0,Projections,1.1647454417405938,1.2094605312,1.5113463391801971,0.10871635968,53.57209419807094,78.0518012562842,0.07247757312,46.21229450770359,60.32158748770099,0.07247757312,46.21229450770359,6.032158748770099e-05,0.03623878656,33.30726366282267,41.846712392428444
66796,0.4486833801269531,44.163905105896,1,0.7291240507987737,0.176289519203169,0.097824851159622,0.0,0.0,0.0,18679272,512,256,4,640,8,bert,a100,156.0,Projections,1.0032384211615648,1.461353054208,2.0878080620534862,0.3221225472,66.28842168529623,124.60022855152376,0.08589934592,49.37907876151179,44.604868833616486,0.08589934592,49.37907876151179,4.4604868833616484e-05,0.1073741824,53.35899034593298,51.59738117706742
96391,0.34571826171875,30.43703576171875,1,0.4619144498090417,0.0989064802209162,0.1097256644768987,0.0,0.0,0.0,3815144,256,160,6,128,8,gpt,grid,11.34,Projections,0.6705465945068569,0.13446639616,3.429875770364353,0.00402653184,53.00071459620497,40.19644156150064,0.00268435456,47.27941409905523,30.040419177229168,0.00268435456,47.27941409905523,3.004041917722917e-05,0.00134217728,37.902419316762774,18.736184174941005
61975,1.266570556640625,124.0732517285156,1,0.743103248371014,0.1795591009252212,0.099626922102729,0.0,0.0,0.0,24379368,1024,256,4,768,12,bert,a100,156.0,Projections,1.0222892713989644,3.507090096128,1.7749778448726494,0.927712935936,68.39728738542185,347.7844237272516,0.412316860416,67.3753058443083,156.91546120153103,0.412316860416,67.3753058443083,0.00015691546120153102,0.309237645312,66.05138205198064,120.04548801681914
37048,0.55242431640625,55.50207106933594,1,0.8359134106746353,0.2056080634585412,0.1145239879092797,0.0,0.0,0.0,8403432,1024,160,6,256,8,gpt,a100,156.0,Projections,1.1560454620424576,1.07523981312,1.2476936115800212,0.06442450944,43.98314592879304,56.33671024132457,0.08589934592,49.37907876151179,66.90730325042473,0.08589934592,49.37907876151179,6.690730325042473e-05,0.02147483648,24.775059322163496,33.33817443140807
72672,1.312236328125,128.94034160156252,1,0.9974828590967596,0.2404195673641111,0.1334902502281864,0.0,0.0,0.0,19006952,1024,320,4,640,2,bert,a100,156.0,Projections,1.371392676689055,3.65338263552,1.7846723914376115,0.805306368,68.36054313263064,302.05847239550195,0.4294967296,67.50415293799864,163.14161687985714,0.4294967296,67.50415293799864,0.00016314161687985715,0.268435456,65.08852327717696,105.74768121479096
64476,1.8697445068359373,173.26922344848634,1,0.8423168630196152,0.2029366917578346,0.112617372443228,0.0,0.0,0.0,63426280,768,256,6,1152,2,bert,a100,156.0,Projections,1.157870927220678,5.804231294976,1.989930213951713,1.565515579392,68.42770517840273,879.9379945877147,0.347892350976,66.6886725936752,200.6408962293167,0.347892350976,66.6886725936752,0.0002006408962293167,0.521838526464,67.96064762365883,295.3284475370503
74149,0.5151866912841797,45.54109521713257,3,0.5015620948604678,0.164334111779962,0.0923633144282196,2.121660330676781e-05,0.7195060033723778,0.0004089698737241,29732922,256,256,6,384,4,bert,a100,156.0,Projections,0.7582595210686489,1.938825412608,2.41240083251353,0.173946175488,60.67083098869649,110.27107111843715,0.038654705664,34.45641129760282,43.14783207614014,0.038654705664,34.45641129760282,4.314783207614014e-05,0.057982058496,41.98353347661539,53.117948592040726
40500,1.98518310546875,197.30734885253904,1,0.908818188998417,0.2227193761775803,0.1240653212826765,0.0,0.0,0.0,73421288,1024,160,6,1280,2,gpt,a100,156.0,Projections,1.2556028864586768,5.37423364096,1.7353671584387655,1.610612736,68.42787019040375,905.2838195889811,0.4294967296,67.50415293799864,244.7124253197857,0.4294967296,67.50415293799864,0.0002447124253197857,0.536870912,68.00850897637451,303.6220252666096
69581,1.1785543212890626,118.527208092041,1,0.8172275151703801,0.1969193242011666,0.1092707077177668,0.0,0.0,0.0,27378408,768,256,6,640,8,bert,a100,156.0,Projections,1.1234175470893135,3.224834998272,1.754014969550318,0.4831838208,67.80878723616757,274.0646731074413,0.19327352832,61.949061951652055,119.99531564946778,0.19327352832,61.949061951652055,0.00011999531564946778,0.1610612736,59.657543210552795,103.83706796921865
64437,1.1124949951171874,108.75751072265624,1,0.8145256730089017,0.196282203459526,0.1089173160352677,0.0,0.0,0.0,27378408,768,256,6,640,4,bert,a100,156.0,Projections,1.1197251925036955,3.224834998272,1.8581673904532732,0.4831838208,67.80878723616757,274.0646731074413,0.19327352832,61.949061951652055,119.99531564946778,0.19327352832,61.949061951652055,0.00011999531564946778,0.1610612736,59.657543210552795,103.83706796921865
37241,1.385720947265625,134.78907654052733,1,0.9483738581429292,0.2320423123684233,0.1292619556338014,0.0,0.0,0.0,52492776,768,160,12,640,4,gpt,a100,156.0,Projections,1.3096781261451576,3.95203203072,1.8281847227936452,0.301989888,65.9054984514484,352.474253748776,0.1207959552,55.33498053135226,167.92264973476227,0.1207959552,55.33498053135226,0.00016792264973476229,0.100663296,52.235859694454476,148.23782946871873
30892,1.6733763427734376,164.67696589233398,1,0.8701882958723068,0.2136079348878776,0.1189962756403097,0.0,0.0,0.0,34620904,1280,160,6,768,12,gpt,a100,156.0,Projections,1.2027925064004967,4.0309209088,1.5441377970030397,0.7247757312,68.31328040087357,408.06106071846597,0.402653184,67.29442471869632,230.1328971577386,0.402653184,67.29442471869632,0.0002301328971577386,0.2415919104,64.22201143679001,144.68554232362726
40310,1.4548203125,138.484345546875,1,0.8027848655607137,0.1978379226496557,0.1101780890125686,0.0,0.0,0.0,35648488,1280,160,4,1024,4,gpt,a100,156.0,Projections,1.110800877222939,3.6530141184,1.609597897969325,1.2884901888,68.42487483912457,482.8391728433224,0.536870912,68.00850897637451,202.4146835110731,0.536870912,68.00850897637451,0.0002024146835110731,0.4294967296,67.50415293799864,163.14161687985714
72229,2.0013568115234377,197.0135645263672,1,0.7669175918669175,0.1851848759900044,0.1027176610859438,0.0,0.0,0.0,43642344,1024,256,4,1152,4,bert,a100,156.0,Projections,1.0548201289428656,5.260242059264,1.6848320192454873,2.087354105856,68.42841132802758,782.1590346966278,0.618475290624,68.19181895829634,232.5548874848046,0.618475290624,68.19181895829634,0.00023255488748480458,0.695784701952,68.28867171737339,261.2531908252912
30949,1.4729088134765624,144.24196010375977,1,0.9143865787308982,0.2240739047617579,0.1248186055643674,0.0,0.0,0.0,73421288,768,160,6,1280,8,gpt,a100,156.0,Projections,1.263279089057027,4.03067523072,1.754192893611588,1.207959552,68.42273437945616,679.0138276493714,0.2415919104,64.22201143679001,144.68554232362726,0.2415919104,64.22201143679001,0.00014468554232362725,0.402653184,67.29442471869632,230.1328971577386
64445,1.17093310546875,113.43999925781247,1,0.8200734502248999,0.1975905708303857,0.1096445132424216,0.0,0.0,0.0,35210728,768,256,6,768,2,bert,a100,156.0,Projections,1.1273085342977076,3.869684072448,2.1184529684252693,0.695784701952,68.28867171737339,391.87978623793674,0.231928233984,63.85084219508484,139.7055447512795,0.231928233984,63.85084219508484,0.0001397055447512795,0.231928233984,63.85084219508484,139.7055447512795
64484,1.145013671875,111.2724286328125,1,0.8494605709567971,0.2046816491862994,0.1135846386587963,0.0,0.0,0.0,63131368,512,256,6,1152,12,bert,a100,156.0,Projections,1.1677268588018928,3.869487529984,2.1662979100388466,1.043677052928,68.4132056041491,586.7496597788556,0.154618822656,59.093900904571655,100.63437517968073,0.154618822656,59.093900904571655,0.00010063437517968072,0.347892350976,66.6886725936752,200.6408962293167
30791,1.5161383056640625,151.8867354614258,1,0.8283869182645596,0.2038516037647634,0.1135351851190799,0.0,0.0,0.0,49801192,1024,160,4,1280,8,gpt,a100,156.0,Projections,1.145773707148404,3.65289127936,1.5444481319420975,1.610612736,68.42787019040375,603.5225463926541,0.4294967296,67.50415293799864,163.14161687985714,0.4294967296,67.50415293799864,0.00016314161687985715,0.536870912,68.00850897637451,202.4146835110731
72771,0.4663838195800781,45.08998767700196,1,1.054851927491974,0.2540067199743801,0.1410638749924233,0.0,0.0,0.0,13974760,512,320,6,384,4,bert,a100,156.0,Projections,1.4499225224587762,1.6126140416,2.216472584049625,0.14495514624,58.16735648631654,95.84753836319204,0.06442450944,43.98314592879304,56.33671024132457,0.06442450944,43.98314592879304,5.6336710241324565e-05,0.04831838208,38.54815506035785,48.20981206128776
30771,1.41970361328125,127.33321707519532,1,0.8141974621907799,0.2005210819867371,0.1116778975060096,0.0,0.0,0.0,42462696,1024,160,4,1152,8,gpt,a100,156.0,Projections,1.126396441683528,3.28765128704,1.4844427766671398,1.30459631616,68.4251923963088,488.872393666089,0.38654705664,67.1443277065993,147.61430085471062,0.38654705664,67.1443277065993,0.00014761430085471062,0.43486543872,67.54085409221219,165.09112913188767
59714,0.5675702514648437,54.3107973626709,1,0.7509943019060721,0.1814007747607814,0.1006406873207597,0.0,0.0,0.0,29817320,512,256,4,896,8,bert,a100,156.0,Projections,1.0330357639876129,2.04573704192,2.310497943262791,0.631360192512,68.21192920464478,237.3297907519193,0.120259084288,55.26216417715961,55.79886907630989,0.120259084288,55.26216417715961,5.579886907630989e-05,0.210453397504,62.88689163271186,85.80867684091518
74138,0.3474657287597656,31.413071405944827,3,0.4932254601356085,0.1618166166956897,0.0909358152878768,1.976468015348524e-05,0.4109609335312648,0.0001697126142677,9124410,256,256,6,128,8,bert,a100,156.0,Projections,0.7459778921191742,0.592588046336,1.0932420115864174,0.019327352832,23.250184952152527,31.972206923836584,0.012884901888,18.028222866911232,27.48874102549676,0.012884901888,18.028222866911232,2.748874102549676e-05,0.006442450944,11.34657132579714,21.838013233642883
69922,1.417576171875,137.85928271484374,1,0.9927825533920752,0.2393363364130825,0.1328851890366257,0.0,0.0,0.0,14289896,1280,320,4,512,4,bert,a100,156.0,Projections,1.3650040788417814,3.6536283136,1.652164785400606,0.6442450944,68.23024234370527,242.10825606336704,0.536870912,68.00850897637451,202.4146835110731,0.536870912,68.00850897637451,0.0002024146835110731,0.2147483648,63.09666339129154,87.26877194848792
36902,0.3552972106933594,35.01098714172364,1,0.7705963056432132,0.1903007341396319,0.10596563217136,0.0,0.0,0.0,9441768,768,160,4,384,12,gpt,a100,156.0,Projections,1.066862671954206,0.82215849984,1.4833346942300258,0.10871635968,53.57209419807094,52.03453417085613,0.07247757312,46.21229450770359,40.21439165846733,0.07247757312,46.21229450770359,4.021439165846733e-05,0.03623878656,33.30726366282267,27.897808261618966
40853,1.2471690673828124,122.77132299316403,1,1.0481637015858425,0.2565570206701741,0.1429190812952047,0.0,0.0,0.0,18351592,1280,192,4,640,4,gpt,a100,156.0,Projections,1.4476398035512248,2.74003697664,1.4083366925307863,0.603979776,68.16681116888297,227.1876981997704,0.402653184,67.29442471869632,153.4219314384924,0.402653184,67.29442471869632,0.0001534219314384924,0.201326592,62.409402820231264,82.71542547141422
33942,1.21141162109375,117.8097801513672,1,0.8627697938263914,0.2118834303204973,0.1180325870568087,0.0,0.0,0.0,34620904,1024,160,6,768,4,gpt,a100,156.0,Projections,1.1926858112036998,3.22473672704,1.7063885566190795,0.57982058496,68.11871016394583,327.381297672225,0.25769803776,64.76830660434108,153.02952185112272,0.25769803776,64.76830660434108,0.00015302952185112273,0.19327352832,61.949061951652055,119.99531564946778
59613,0.4772963256835937,48.249885563354496,1,0.7045236052851038,0.1705247237655031,0.0946379798707887,0.0,0.0,0.0,2792936,1280,256,4,128,4,bert,a100,156.0,Projections,0.9696863089213958,0.73146269696,0.9823799576365467,0.03221225472,31.258678435912493,26.423229981528753,0.1073741824,53.35899034593298,51.59738117706742,0.1073741824,53.35899034593298,5.1597381177067416e-05,0.01073741824,16.00890520377412,17.19782913983086
30696,0.6722785034179688,67.95391112548829,1,0.7768840656734213,0.1917751552800012,0.1067924595675858,0.0,0.0,0.0,18351592,1024,160,4,640,2,gpt,a100,156.0,Projections,1.0754516805210093,1.82669131776,1.7417721479561732,0.402653184,67.29442471869632,153.4219314384924,0.2147483648,63.09666339129154,87.26877194848792,0.2147483648,63.09666339129154,8.726877194848793e-05,0.134217728,57.00859964786284,60.3677379620957
72120,0.4453406066894531,47.92755609191895,1,0.7076751361396525,0.1712648249384168,0.0950514657629325,0.0,0.0,0.0,6035432,1024,256,4,256,4,bert,a100,156.0,Projections,0.9739914268410024,1.16955414528,1.6834624654272812,0.103079215104,52.65159812902337,50.19898524374548,0.137438953472,57.37169980344698,61.42533238730273,0.137438953472,57.37169980344698,6.142533238730273e-05,0.034359738368,32.373050069299616,27.214579121425402
72767,0.4512854919433594,44.16731109649658,1,1.0529446709661665,0.2535575659356127,0.1408134935511441,0.0,0.0,0.0,13974760,512,320,6,384,2,bert,a100,156.0,Projections,1.4473157304529216,1.6126140416,2.29062748126929,0.14495514624,58.16735648631654,95.84753836319204,0.06442450944,43.98314592879304,56.33671024132457,0.06442450944,43.98314592879304,5.6336710241324565e-05,0.04831838208,38.54815506035785,48.20981206128776
59864,1.8697445068359373,173.26922344848634,1,0.8423168630196152,0.2029366917578346,0.112617372443228,0.0,0.0,0.0,63426280,768,256,6,1152,2,bert,a100,156.0,Projections,1.157870927220678,5.804231294976,1.989930213951713,1.565515579392,68.42770517840273,879.9379945877147,0.347892350976,66.6886725936752,200.6408962293167,0.347892350976,66.6886725936752,0.0002006408962293167,0.521838526464,67.96064762365883,295.3284475370503
33977,1.540750732421875,150.43890151367188,1,0.8874608644125708,0.2176411865166985,0.1212420227687047,0.0,0.0,0.0,52448232,1024,160,6,1024,4,gpt,a100,156.0,Projections,1.2263440736979774,4.299485184,1.7887904825601602,1.03079215104,68.41196146355554,579.5163757173822,0.34359738368,66.62806889976443,198.34409440221717,0.34359738368,66.62806889976443,0.00019834409440221717,0.34359738368,66.62806889976443,198.34409440221717
